TransactionNo,Items,DateTime,Daypart,DayType
9246,Bread,2017-02-04 10:50:59,Morning,Weekend
9247,Tea,2017-02-04 10:53:22,Morning,Weekend
9247,Coffee,2017-02-04 10:53:22,Morning,Weekend
9247,Cookies,2017-02-04 10:53:22,Morning,Weekend
9248,Coffee,2017-02-04 11:03:28,Morning,Weekend
9248,Bread,2017-02-04 11:03:28,Morning,Weekend
9249,Bread,2017-02-04 11:07:04,Morning,Weekend
9250,Coffee,2017-02-04 11:14:08,Morning,Weekend
9251,Cake,2017-02-04 11:27:03,Morning,Weekend
9251,Brownie,2017-02-04 11:27:03,Morning,Weekend
9252,Bread,2017-02-04 11:30:27,Morning,Weekend
9252,Farm House,2017-02-04 11:30:27,Morning,Weekend
9253,Pastry,2017-02-04 11:48:02,Morning,Weekend
9253,Cake,2017-02-04 11:48:02,Morning,Weekend
9254,Coffee,2017-02-04 12:00:43,Afternoon,Weekend
9254,Sandwich,2017-02-04 12:00:43,Afternoon,Weekend
9254,Bread,2017-02-04 12:00:43,Afternoon,Weekend
9254,Scandinavian,2017-02-04 12:00:43,Afternoon,Weekend
9254,Fudge,2017-02-04 12:00:43,Afternoon,Weekend
9255,Bread,2017-02-04 12:02:22,Afternoon,Weekend
9256,Coffee,2017-02-04 12:10:01,Afternoon,Weekend
9256,Jammie Dodgers,2017-02-04 12:10:01,Afternoon,Weekend
9256,Tiffin,2017-02-04 12:10:01,Afternoon,Weekend
9256,Juice,2017-02-04 12:10:01,Afternoon,Weekend
9257,Bread,2017-02-04 12:55:39,Afternoon,Weekend
9258,Coffee,2017-02-04 13:00:31,Afternoon,Weekend
9258,Sandwich,2017-02-04 13:00:31,Afternoon,Weekend
9259,Spanish Brunch,2017-02-04 13:02:44,Afternoon,Weekend
9260,Truffles,2017-02-04 13:06:37,Afternoon,Weekend
9260,Crisps,2017-02-04 13:06:37,Afternoon,Weekend
9260,Sandwich,2017-02-04 13:06:37,Afternoon,Weekend
9261,Bread,2017-02-04 13:19:35,Afternoon,Weekend
9261,Muffin,2017-02-04 13:19:35,Afternoon,Weekend
9261,Coke,2017-02-04 13:19:35,Afternoon,Weekend
9261,Sandwich,2017-02-04 13:19:35,Afternoon,Weekend
9261,Tea,2017-02-04 13:19:35,Afternoon,Weekend
9261,Farm House,2017-02-04 13:19:35,Afternoon,Weekend
9262,Coffee,2017-02-04 13:27:50,Afternoon,Weekend
9262,Pastry,2017-02-04 13:27:50,Afternoon,Weekend
9262,Bread,2017-02-04 13:27:50,Afternoon,Weekend
9263,Scone,2017-02-04 13:49:13,Afternoon,Weekend
9263,Pastry,2017-02-04 13:49:13,Afternoon,Weekend
9263,Cake,2017-02-04 13:49:13,Afternoon,Weekend
9263,Alfajores,2017-02-04 13:49:13,Afternoon,Weekend
9264,Coffee,2017-02-04 13:51:55,Afternoon,Weekend
9264,Cake,2017-02-04 13:51:55,Afternoon,Weekend
9265,Argentina Night,2017-02-04 13:52:54,Afternoon,Weekend
9266,Soup,2017-02-04 13:54:41,Afternoon,Weekend
9267,Cake,2017-02-04 14:34:38,Afternoon,Weekend
9267,Cake,2017-02-04 14:34:38,Afternoon,Weekend
9267,Smoothies,2017-02-04 14:34:38,Afternoon,Weekend
9268,Cake,2017-02-04 14:35:24,Afternoon,Weekend
9269,Pastry,2017-02-04 14:48:28,Afternoon,Weekend
9269,Bread,2017-02-04 14:48:28,Afternoon,Weekend
9269,Truffles,2017-02-04 14:48:28,Afternoon,Weekend
9270,Coffee,2017-02-04 15:01:07,Afternoon,Weekend
9270,Tea,2017-02-04 15:01:07,Afternoon,Weekend
9270,Scone,2017-02-04 15:01:07,Afternoon,Weekend
9270,Bread,2017-02-04 15:01:07,Afternoon,Weekend
9271,Cake,2017-02-04 15:03:28,Afternoon,Weekend
9271,Bread,2017-02-04 15:03:28,Afternoon,Weekend
9271,Sandwich,2017-02-04 15:03:28,Afternoon,Weekend
9271,Sandwich,2017-02-04 15:03:28,Afternoon,Weekend
9272,Sandwich,2017-02-04 15:07:03,Afternoon,Weekend
9272,Coffee,2017-02-04 15:07:03,Afternoon,Weekend
9273,Coffee,2017-02-04 15:19:49,Afternoon,Weekend
9273,Coffee,2017-02-04 15:19:49,Afternoon,Weekend
9273,Cake,2017-02-04 15:19:49,Afternoon,Weekend
9274,Coffee,2017-02-04 15:22:05,Afternoon,Weekend
9274,Juice,2017-02-04 15:22:05,Afternoon,Weekend
9274,Spanish Brunch,2017-02-04 15:22:05,Afternoon,Weekend
9277,Coffee,2017-02-04 15:26:57,Afternoon,Weekend
9277,Coffee,2017-02-04 15:26:57,Afternoon,Weekend
9277,Coffee,2017-02-04 15:26:57,Afternoon,Weekend
9277,Cake,2017-02-04 15:26:57,Afternoon,Weekend
9277,Sandwich,2017-02-04 15:26:57,Afternoon,Weekend
9278,Cookies,2017-02-04 15:28:48,Afternoon,Weekend
9279,Cake,2017-02-04 15:35:18,Afternoon,Weekend
9279,Tea,2017-02-04 15:35:18,Afternoon,Weekend
9280,Cake,2017-02-04 15:48:41,Afternoon,Weekend
9280,Cookies,2017-02-04 15:48:41,Afternoon,Weekend
9280,Bread,2017-02-04 15:48:41,Afternoon,Weekend
9280,Juice,2017-02-04 15:48:41,Afternoon,Weekend
9281,Farm House,2017-03-04 08:24:14,Morning,Weekday
9282,Coffee,2017-03-04 09:25:59,Morning,Weekday
9283,Coffee,2017-03-04 09:27:41,Morning,Weekday
9283,Bread,2017-03-04 09:27:41,Morning,Weekday
9284,Coffee,2017-03-04 09:36:40,Morning,Weekday
9285,Tea,2017-03-04 10:06:44,Morning,Weekday
9286,Coffee,2017-03-04 10:09:47,Morning,Weekday
9286,Coffee,2017-03-04 10:09:47,Morning,Weekday
9287,Coffee,2017-03-04 10:14:05,Morning,Weekday
9287,Coffee,2017-03-04 10:14:05,Morning,Weekday
9287,Pastry,2017-03-04 10:14:05,Morning,Weekday
9287,Sandwich,2017-03-04 10:14:05,Morning,Weekday
9288,Bread,2017-03-04 10:21:31,Morning,Weekday
9288,Scone,2017-03-04 10:21:31,Morning,Weekday
9289,Coffee,2017-03-04 10:22:30,Morning,Weekday
9289,Coffee,2017-03-04 10:22:30,Morning,Weekday
9289,Toast,2017-03-04 10:22:30,Morning,Weekday
9289,Granola,2017-03-04 10:22:30,Morning,Weekday
9290,Coffee,2017-03-04 10:23:33,Morning,Weekday
9290,Coffee,2017-03-04 10:23:33,Morning,Weekday
9290,Pastry,2017-03-04 10:23:33,Morning,Weekday
9290,Cake,2017-03-04 10:23:33,Morning,Weekday
9291,Tea,2017-03-04 10:24:19,Morning,Weekday
9292,Farm House,2017-03-04 10:42:28,Morning,Weekday
9293,Coffee,2017-03-04 10:45:41,Morning,Weekday
9294,Coffee,2017-03-04 10:54:19,Morning,Weekday
9294,Pastry,2017-03-04 10:54:19,Morning,Weekday
9295,Coffee,2017-03-04 11:14:22,Morning,Weekday
9295,Truffles,2017-03-04 11:14:22,Morning,Weekday
9295,Pastry,2017-03-04 11:14:22,Morning,Weekday
9295,Bread,2017-03-04 11:14:22,Morning,Weekday
9296,Bread,2017-03-04 11:22:43,Morning,Weekday
9297,Coffee,2017-03-04 11:44:04,Morning,Weekday
9297,Coffee,2017-03-04 11:44:04,Morning,Weekday
9297,Coffee granules ,2017-03-04 11:44:04,Morning,Weekday
9298,The Nomad,2017-03-04 11:58:00,Morning,Weekday
9299,Bread,2017-03-04 12:02:58,Afternoon,Weekday
9300,Bread,2017-03-04 12:03:37,Afternoon,Weekday
9300,Cookies,2017-03-04 12:03:37,Afternoon,Weekday
9301,Bread,2017-03-04 12:04:16,Afternoon,Weekday
9302,Truffles,2017-03-04 12:04:40,Afternoon,Weekday
9303,Coffee,2017-03-04 12:17:43,Afternoon,Weekday
9303,Sandwich,2017-03-04 12:17:43,Afternoon,Weekday
9303,Cake,2017-03-04 12:17:43,Afternoon,Weekday
9304,Coffee,2017-03-04 12:18:59,Afternoon,Weekday
9304,Toast,2017-03-04 12:18:59,Afternoon,Weekday
9305,Tea,2017-03-04 12:21:02,Afternoon,Weekday
9305,Coffee,2017-03-04 12:21:02,Afternoon,Weekday
9305,Toast,2017-03-04 12:21:02,Afternoon,Weekday
9305,Scandinavian,2017-03-04 12:21:02,Afternoon,Weekday
9305,Farm House,2017-03-04 12:21:02,Afternoon,Weekday
9306,Bread,2017-03-04 12:23:27,Afternoon,Weekday
9307,Coffee,2017-03-04 12:23:58,Afternoon,Weekday
9308,Coffee,2017-03-04 13:19:54,Afternoon,Weekday
9310,Scone,2017-03-04 13:27:45,Afternoon,Weekday
9310,Bread,2017-03-04 13:27:45,Afternoon,Weekday
9310,Spanish Brunch,2017-03-04 13:27:45,Afternoon,Weekday
9311,Coffee,2017-03-04 13:47:58,Afternoon,Weekday
9311,Coffee,2017-03-04 13:47:58,Afternoon,Weekday
9311,Cookies,2017-03-04 13:47:58,Afternoon,Weekday
9312,Mineral water,2017-03-04 13:48:44,Afternoon,Weekday
9312,Truffles,2017-03-04 13:48:44,Afternoon,Weekday
9312,Coke,2017-03-04 13:48:44,Afternoon,Weekday
9312,Scone,2017-03-04 13:48:44,Afternoon,Weekday
9313,Sandwich,2017-03-04 13:55:18,Afternoon,Weekday
9313,Soup,2017-03-04 13:55:18,Afternoon,Weekday
9314,Coffee,2017-03-04 14:06:24,Afternoon,Weekday
9315,Coffee,2017-03-04 14:17:59,Afternoon,Weekday
9315,Coffee,2017-03-04 14:17:59,Afternoon,Weekday
9315,Medialuna,2017-03-04 14:17:59,Afternoon,Weekday
9315,Cake,2017-03-04 14:17:59,Afternoon,Weekday
9316,Tea,2017-03-04 14:42:03,Afternoon,Weekday
9316,Sandwich,2017-03-04 14:42:03,Afternoon,Weekday
9317,Bread,2017-03-04 14:44:53,Afternoon,Weekday
9318,Coffee,2017-03-04 14:46:49,Afternoon,Weekday
9318,Coffee,2017-03-04 14:46:49,Afternoon,Weekday
9318,Sandwich,2017-03-04 14:46:49,Afternoon,Weekday
9319,Coffee,2017-03-04 14:50:23,Afternoon,Weekday
9319,Bread,2017-03-04 14:50:23,Afternoon,Weekday
9319,Scone,2017-03-04 14:50:23,Afternoon,Weekday
9320,Coffee,2017-03-04 14:52:18,Afternoon,Weekday
9321,Coffee,2017-03-04 15:25:35,Afternoon,Weekday
9321,Jammie Dodgers,2017-03-04 15:25:35,Afternoon,Weekday
9321,Juice,2017-03-04 15:25:35,Afternoon,Weekday
9322,Cookies,2017-03-04 15:26:10,Afternoon,Weekday
9323,Soup,2017-03-04 15:28:44,Afternoon,Weekday
9324,Bread,2017-03-04 15:33:37,Afternoon,Weekday
9324,Sandwich,2017-03-04 15:33:37,Afternoon,Weekday
9325,Tea,2017-03-04 15:38:36,Afternoon,Weekday
9325,Cookies,2017-03-04 15:38:36,Afternoon,Weekday
9326,Cookies,2017-03-04 15:48:05,Afternoon,Weekday
9326,Cake,2017-03-04 15:48:05,Afternoon,Weekday
9326,Tea,2017-03-04 15:48:05,Afternoon,Weekday
9327,Tea,2017-03-04 15:53:30,Afternoon,Weekday
9327,Coffee,2017-03-04 15:53:30,Afternoon,Weekday
9327,Alfajores,2017-03-04 15:53:30,Afternoon,Weekday
9328,Medialuna,2017-03-04 16:04:17,Afternoon,Weekday
9329,Scone,2017-03-04 16:19:26,Afternoon,Weekday
9329,Bread,2017-03-04 16:19:26,Afternoon,Weekday
9330,Tea,2017-03-04 16:20:49,Afternoon,Weekday
9330,Alfajores,2017-03-04 16:20:49,Afternoon,Weekday
9330,Toast,2017-03-04 16:20:49,Afternoon,Weekday
9331,Soup,2017-03-04 16:28:24,Afternoon,Weekday
9331,Coffee,2017-03-04 16:28:24,Afternoon,Weekday
9331,Medialuna,2017-03-04 16:28:24,Afternoon,Weekday
9332,Tiffin,2017-03-04 16:46:44,Afternoon,Weekday
9332,Cookies,2017-03-04 16:46:44,Afternoon,Weekday
9332,Hot chocolate,2017-03-04 16:46:44,Afternoon,Weekday
9333,Coffee,2017-03-04 16:50:02,Afternoon,Weekday
9334,Cookies,2017-03-04 16:59:16,Afternoon,Weekday
9335,Alfajores,2017-03-04 17:08:35,Evening,Weekday
9336,Bread,2017-03-04 17:18:40,Evening,Weekday
9337,Bread,2017-03-04 17:19:05,Evening,Weekday
9338,Tea,2017-03-04 17:36:10,Evening,Weekday
9338,Hot chocolate,2017-03-04 17:36:10,Evening,Weekday
9338,Cake,2017-03-04 17:36:10,Evening,Weekday
9338,Salad,2017-03-04 17:36:10,Evening,Weekday
9338,Coffee,2017-03-04 17:36:10,Evening,Weekday
9339,Coffee,2017-04-04 07:58:54,Morning,Weekday
9340,Bread,2017-04-04 08:01:35,Morning,Weekday
9340,Mineral water,2017-04-04 08:01:35,Morning,Weekday
9341,Coffee,2017-04-04 08:24:12,Morning,Weekday
9341,Cookies,2017-04-04 08:24:12,Morning,Weekday
9342,Coffee,2017-04-04 08:26:02,Morning,Weekday
9342,Toast,2017-04-04 08:26:02,Morning,Weekday
9343,Cake,2017-04-04 08:38:17,Morning,Weekday
9343,Pastry,2017-04-04 08:38:17,Morning,Weekday
9344,Coffee,2017-04-04 08:52:41,Morning,Weekday
9345,Coffee,2017-04-04 08:53:04,Morning,Weekday
9346,Coffee,2017-04-04 09:04:01,Morning,Weekday
9346,Extra Salami or Feta,2017-04-04 09:04:01,Morning,Weekday
9347,Bread,2017-04-04 09:14:41,Morning,Weekday
9347,Pastry,2017-04-04 09:14:41,Morning,Weekday
9348,Tea,2017-04-04 09:15:32,Morning,Weekday
9349,Coke,2017-04-04 09:21:30,Morning,Weekday
9350,Coffee,2017-04-04 09:22:01,Morning,Weekday
9351,Bread,2017-04-04 09:27:37,Morning,Weekday
9352,Coffee,2017-04-04 10:36:10,Morning,Weekday
9352,Coffee,2017-04-04 10:36:10,Morning,Weekday
9352,Pastry,2017-04-04 10:36:10,Morning,Weekday
9353,Coffee,2017-04-04 10:38:57,Morning,Weekday
9354,Coffee,2017-04-04 10:44:32,Morning,Weekday
9355,Coffee,2017-04-04 10:46:43,Morning,Weekday
9355,Coffee,2017-04-04 10:46:43,Morning,Weekday
9356,Bread,2017-04-04 11:04:29,Morning,Weekday
9356,Honey,2017-04-04 11:04:29,Morning,Weekday
9356,Jammie Dodgers,2017-04-04 11:04:29,Morning,Weekday
9357,Bread,2017-04-04 11:09:31,Morning,Weekday
9357,Coffee,2017-04-04 11:09:31,Morning,Weekday
9357,Jammie Dodgers,2017-04-04 11:09:31,Morning,Weekday
9358,Coffee,2017-04-04 11:23:21,Morning,Weekday
9358,Bread,2017-04-04 11:23:21,Morning,Weekday
9358,Bread,2017-04-04 11:23:21,Morning,Weekday
9359,Pastry,2017-04-04 11:35:40,Morning,Weekday
9359,Bread,2017-04-04 11:35:40,Morning,Weekday
9360,Coffee,2017-04-04 11:42:23,Morning,Weekday
9361,Eggs,2017-04-04 11:43:29,Morning,Weekday
9362,Bread,2017-04-04 11:47:40,Morning,Weekday
9362,Cake,2017-04-04 11:47:40,Morning,Weekday
9363,Coffee,2017-04-04 11:52:09,Morning,Weekday
9364,Bread,2017-04-04 11:59:23,Morning,Weekday
9365,Juice,2017-04-04 12:11:45,Afternoon,Weekday
9365,Bread,2017-04-04 12:11:45,Afternoon,Weekday
9366,Coffee,2017-04-04 12:18:12,Afternoon,Weekday
9367,Coffee,2017-04-04 12:18:56,Afternoon,Weekday
9368,Coffee,2017-04-04 12:19:48,Afternoon,Weekday
9368,Extra Salami or Feta,2017-04-04 12:19:48,Afternoon,Weekday
9369,Coffee,2017-04-04 12:30:44,Afternoon,Weekday
9369,Coffee,2017-04-04 12:30:44,Afternoon,Weekday
9369,Coffee,2017-04-04 12:30:44,Afternoon,Weekday
9369,Bread,2017-04-04 12:30:44,Afternoon,Weekday
9370,Coffee,2017-04-04 12:35:44,Afternoon,Weekday
9371,Coffee,2017-04-04 12:50:44,Afternoon,Weekday
9371,Juice,2017-04-04 12:50:44,Afternoon,Weekday
9371,Mineral water,2017-04-04 12:50:44,Afternoon,Weekday
9371,Salad,2017-04-04 12:50:44,Afternoon,Weekday
9371,Sandwich,2017-04-04 12:50:44,Afternoon,Weekday
9371,Drinking chocolate spoons ,2017-04-04 12:50:44,Afternoon,Weekday
9372,Chicken Stew,2017-04-04 12:53:58,Afternoon,Weekday
9372,Mineral water,2017-04-04 12:53:58,Afternoon,Weekday
9372,Tea,2017-04-04 12:53:58,Afternoon,Weekday
9373,Coffee,2017-04-04 13:02:00,Afternoon,Weekday
9373,Bread,2017-04-04 13:02:00,Afternoon,Weekday
9374,Coffee,2017-04-04 13:51:33,Afternoon,Weekday
9374,Salad,2017-04-04 13:51:33,Afternoon,Weekday
9375,Bread,2017-04-04 13:52:36,Afternoon,Weekday
9376,Cookies,2017-04-04 13:59:37,Afternoon,Weekday
9377,Tea,2017-04-04 14:25:12,Afternoon,Weekday
9377,Soup,2017-04-04 14:25:12,Afternoon,Weekday
9377,Soup,2017-04-04 14:25:12,Afternoon,Weekday
9378,Coffee,2017-04-04 14:29:06,Afternoon,Weekday
9378,Bread,2017-04-04 14:29:06,Afternoon,Weekday
9378,Cake,2017-04-04 14:29:06,Afternoon,Weekday
9378,Juice,2017-04-04 14:29:06,Afternoon,Weekday
9378,Spanish Brunch,2017-04-04 14:29:06,Afternoon,Weekday
9378,Salad,2017-04-04 14:29:06,Afternoon,Weekday
9378,Extra Salami or Feta,2017-04-04 14:29:06,Afternoon,Weekday
9379,Coffee,2017-04-04 14:30:16,Afternoon,Weekday
9379,Cake,2017-04-04 14:30:16,Afternoon,Weekday
9380,Coffee,2017-04-04 14:30:46,Afternoon,Weekday
9380,Cake,2017-04-04 14:30:46,Afternoon,Weekday
9381,Bread,2017-04-04 14:47:31,Afternoon,Weekday
9381,Soup,2017-04-04 14:47:31,Afternoon,Weekday
9382,Coffee,2017-04-04 14:52:13,Afternoon,Weekday
9382,Bread,2017-04-04 14:52:13,Afternoon,Weekday
9383,Mineral water,2017-04-04 15:12:06,Afternoon,Weekday
9383,Cookies,2017-04-04 15:12:06,Afternoon,Weekday
9384,Coffee,2017-04-04 15:19:49,Afternoon,Weekday
9384,Tea,2017-04-04 15:19:49,Afternoon,Weekday
9385,Coffee,2017-04-04 15:32:39,Afternoon,Weekday
9385,Baguette,2017-04-04 15:32:39,Afternoon,Weekday
9386,Coffee,2017-04-04 15:37:56,Afternoon,Weekday
9386,Salad,2017-04-04 15:37:56,Afternoon,Weekday
9387,Coffee,2017-04-04 15:41:34,Afternoon,Weekday
9387,Bread,2017-04-04 15:41:34,Afternoon,Weekday
9388,Coffee,2017-04-04 15:43:34,Afternoon,Weekday
9388,Tea,2017-04-04 15:43:34,Afternoon,Weekday
9389,Tea,2017-04-04 15:47:40,Afternoon,Weekday
9389,Tea,2017-04-04 15:47:40,Afternoon,Weekday
9389,Coffee,2017-04-04 15:47:40,Afternoon,Weekday
9389,Coffee,2017-04-04 15:47:40,Afternoon,Weekday
9389,Juice,2017-04-04 15:47:40,Afternoon,Weekday
9389,Cake,2017-04-04 15:47:40,Afternoon,Weekday
9389,Cake,2017-04-04 15:47:40,Afternoon,Weekday
9390,Coffee,2017-04-04 16:13:00,Afternoon,Weekday
9390,Cake,2017-04-04 16:13:00,Afternoon,Weekday
9391,Cake,2017-04-04 16:13:50,Afternoon,Weekday
9391,Cake,2017-04-04 16:13:50,Afternoon,Weekday
9391,Coffee,2017-04-04 16:13:50,Afternoon,Weekday
9391,Smoothies,2017-04-04 16:13:50,Afternoon,Weekday
9391,Tea,2017-04-04 16:13:50,Afternoon,Weekday
9392,Chicken Stew,2017-04-04 17:15:27,Evening,Weekday
9392,Tea,2017-04-04 17:15:27,Evening,Weekday
9393,Coffee,2017-05-04 08:32:19,Morning,Weekday
9394,Bread,2017-05-04 08:35:35,Morning,Weekday
9394,Tea,2017-05-04 08:35:35,Morning,Weekday
9395,Hot chocolate,2017-05-04 08:37:21,Morning,Weekday
9395,Bread,2017-05-04 08:37:21,Morning,Weekday
9395,Bread,2017-05-04 08:37:21,Morning,Weekday
9395,Jam,2017-05-04 08:37:21,Morning,Weekday
9395,Christmas common,2017-05-04 08:37:21,Morning,Weekday
9396,Coffee,2017-05-04 08:38:32,Morning,Weekday
9397,Coffee,2017-05-04 09:24:09,Morning,Weekday
9397,Coffee,2017-05-04 09:24:09,Morning,Weekday
9397,Bread,2017-05-04 09:24:09,Morning,Weekday
9398,Coffee,2017-05-04 09:29:47,Morning,Weekday
9398,Hot chocolate,2017-05-04 09:29:47,Morning,Weekday
9398,Hot chocolate,2017-05-04 09:29:47,Morning,Weekday
9398,Pastry,2017-05-04 09:29:47,Morning,Weekday
9399,Tea,2017-05-04 09:35:36,Morning,Weekday
9399,Coffee,2017-05-04 09:35:36,Morning,Weekday
9400,Tea,2017-05-04 10:05:47,Morning,Weekday
9401,Coffee,2017-05-04 10:15:09,Morning,Weekday
9401,Coffee,2017-05-04 10:15:09,Morning,Weekday
9401,Pastry,2017-05-04 10:15:09,Morning,Weekday
9401,Toast,2017-05-04 10:15:09,Morning,Weekday
9402,Bread,2017-05-04 10:30:46,Morning,Weekday
9403,Tea,2017-05-04 10:40:49,Morning,Weekday
9403,Truffles,2017-05-04 10:40:49,Morning,Weekday
9404,Coffee,2017-05-04 10:41:50,Morning,Weekday
9404,Pastry,2017-05-04 10:41:50,Morning,Weekday
9405,Toast,2017-05-04 10:48:34,Morning,Weekday
9405,Bread,2017-05-04 10:48:34,Morning,Weekday
9405,Tea,2017-05-04 10:48:34,Morning,Weekday
9405,Coffee,2017-05-04 10:48:34,Morning,Weekday
9406,Toast,2017-05-04 11:02:01,Morning,Weekday
9406,Coffee,2017-05-04 11:02:01,Morning,Weekday
9406,Bread,2017-05-04 11:02:01,Morning,Weekday
9407,Coffee,2017-05-04 11:05:00,Morning,Weekday
9407,Bread,2017-05-04 11:05:00,Morning,Weekday
9407,Tea,2017-05-04 11:05:00,Morning,Weekday
9407,Pastry,2017-05-04 11:05:00,Morning,Weekday
9407,Muffin,2017-05-04 11:05:00,Morning,Weekday
9408,Pastry,2017-05-04 11:05:53,Morning,Weekday
9408,Coffee,2017-05-04 11:05:53,Morning,Weekday
9409,Tea,2017-05-04 11:10:14,Morning,Weekday
9409,Coffee,2017-05-04 11:10:14,Morning,Weekday
9409,Sandwich,2017-05-04 11:10:14,Morning,Weekday
9410,Salad,2017-05-04 11:30:37,Morning,Weekday
9410,Tea,2017-05-04 11:30:37,Morning,Weekday
9411,Tea,2017-05-04 11:48:01,Morning,Weekday
9411,Pastry,2017-05-04 11:48:01,Morning,Weekday
9412,Farm House,2017-05-04 11:51:48,Morning,Weekday
9413,Coffee,2017-05-04 12:16:32,Afternoon,Weekday
9413,Truffles,2017-05-04 12:16:32,Afternoon,Weekday
9413,Bread,2017-05-04 12:16:32,Afternoon,Weekday
9414,Coffee,2017-05-04 12:41:56,Afternoon,Weekday
9414,Sandwich,2017-05-04 12:41:56,Afternoon,Weekday
9415,Sandwich,2017-05-04 12:43:03,Afternoon,Weekday
9415,Coffee,2017-05-04 12:43:03,Afternoon,Weekday
9416,Salad,2017-05-04 12:44:23,Afternoon,Weekday
9417,Tea,2017-05-04 13:08:42,Afternoon,Weekday
9417,Coffee,2017-05-04 13:08:42,Afternoon,Weekday
9418,Coffee,2017-05-04 13:30:31,Afternoon,Weekday
9418,Tiffin,2017-05-04 13:30:31,Afternoon,Weekday
9418,Bread,2017-05-04 13:30:31,Afternoon,Weekday
9419,Coke,2017-05-04 13:35:05,Afternoon,Weekday
9419,Chicken Stew,2017-05-04 13:35:05,Afternoon,Weekday
9419,Tiffin,2017-05-04 13:35:05,Afternoon,Weekday
9420,Coffee,2017-05-04 13:49:46,Afternoon,Weekday
9420,Muffin,2017-05-04 13:49:46,Afternoon,Weekday
9420,Salad,2017-05-04 13:49:46,Afternoon,Weekday
9420,Extra Salami or Feta,2017-05-04 13:49:46,Afternoon,Weekday
9421,Cake,2017-05-04 14:00:23,Afternoon,Weekday
9422,Bread,2017-05-04 14:15:03,Afternoon,Weekday
9422,Drinking chocolate spoons ,2017-05-04 14:15:03,Afternoon,Weekday
9423,Coffee,2017-05-04 14:20:24,Afternoon,Weekday
9423,Salad,2017-05-04 14:20:24,Afternoon,Weekday
9423,Sandwich,2017-05-04 14:20:24,Afternoon,Weekday
9423,Cake,2017-05-04 14:20:24,Afternoon,Weekday
9424,Cookies,2017-05-04 14:30:07,Afternoon,Weekday
9424,Cake,2017-05-04 14:30:07,Afternoon,Weekday
9424,Coffee,2017-05-04 14:30:07,Afternoon,Weekday
9425,Juice,2017-05-04 14:33:58,Afternoon,Weekday
9425,Coke,2017-05-04 14:33:58,Afternoon,Weekday
9425,Sandwich,2017-05-04 14:33:58,Afternoon,Weekday
9425,Sandwich,2017-05-04 14:33:58,Afternoon,Weekday
9425,Cake,2017-05-04 14:33:58,Afternoon,Weekday
9425,Tiffin,2017-05-04 14:33:58,Afternoon,Weekday
9426,Cake,2017-05-04 14:38:44,Afternoon,Weekday
9426,Coffee,2017-05-04 14:38:44,Afternoon,Weekday
9426,Hot chocolate,2017-05-04 14:38:44,Afternoon,Weekday
9427,Bread,2017-05-04 14:42:43,Afternoon,Weekday
9427,Sandwich,2017-05-04 14:42:43,Afternoon,Weekday
9428,Baguette,2017-05-04 14:44:39,Afternoon,Weekday
9428,Hot chocolate,2017-05-04 14:44:39,Afternoon,Weekday
9429,Bread,2017-05-04 14:49:05,Afternoon,Weekday
9429,Jammie Dodgers,2017-05-04 14:49:05,Afternoon,Weekday
9430,Farm House,2017-05-04 15:17:29,Afternoon,Weekday
9430,Baguette,2017-05-04 15:17:29,Afternoon,Weekday
9431,Pastry,2017-05-04 15:27:29,Afternoon,Weekday
9432,Coke,2017-05-04 15:32:13,Afternoon,Weekday
9433,Bread,2017-05-04 15:33:41,Afternoon,Weekday
9433,Coffee,2017-05-04 15:33:41,Afternoon,Weekday
9434,Scandinavian,2017-05-04 15:47:27,Afternoon,Weekday
9435,Cookies,2017-05-04 15:48:24,Afternoon,Weekday
9436,Coffee,2017-05-04 15:49:51,Afternoon,Weekday
9436,Cake,2017-05-04 15:49:51,Afternoon,Weekday
9437,Cookies,2017-05-04 15:53:16,Afternoon,Weekday
9437,Muffin,2017-05-04 15:53:16,Afternoon,Weekday
9437,Tea,2017-05-04 15:53:16,Afternoon,Weekday
9437,Spanish Brunch,2017-05-04 15:53:16,Afternoon,Weekday
9437,Soup,2017-05-04 15:53:16,Afternoon,Weekday
9438,Bread,2017-05-04 16:07:34,Afternoon,Weekday
9438,Truffles,2017-05-04 16:07:34,Afternoon,Weekday
9438,Cake,2017-05-04 16:07:34,Afternoon,Weekday
9438,Bread,2017-05-04 16:07:34,Afternoon,Weekday
9439,Bread,2017-05-04 16:09:02,Afternoon,Weekday
9439,Coffee,2017-05-04 16:09:02,Afternoon,Weekday
9440,Coffee,2017-05-04 16:12:22,Afternoon,Weekday
9440,Coffee,2017-05-04 16:12:22,Afternoon,Weekday
9440,Cake,2017-05-04 16:12:22,Afternoon,Weekday
9440,Cookies,2017-05-04 16:12:22,Afternoon,Weekday
9440,Bread,2017-05-04 16:12:22,Afternoon,Weekday
9441,Tea,2017-05-04 16:27:04,Afternoon,Weekday
9441,Cake,2017-05-04 16:27:04,Afternoon,Weekday
9442,Bread,2017-05-04 16:44:45,Afternoon,Weekday
9443,Tiffin,2017-05-04 16:47:23,Afternoon,Weekday
9443,Bread,2017-05-04 16:47:23,Afternoon,Weekday
9444,Pastry,2017-05-04 16:50:10,Afternoon,Weekday
9445,Cake,2017-05-04 16:56:56,Afternoon,Weekday
9446,Pastry,2017-05-04 17:01:08,Evening,Weekday
9446,Tea,2017-05-04 17:01:08,Evening,Weekday
9446,Coffee,2017-05-04 17:01:08,Evening,Weekday
