Age,Salary,Contribution Rate,Years to Retirement,Fund Balance,Risk Tolerance,Expected Return,Investment Strategy
59,98999.54370232808,0.1460428051361845,21,309361.7232159411,High,0.02836023929983586,Aggressive
47,195158.57460396655,0.16132670321686704,5,170247.66828988903,Medium,0.060547274036056004,Balanced
33,109026.45961202754,0.09385127379813499,29,158709.5089806166,Low,0.07385547474752766,Balanced
26,194859.19511400475,0.09902729277553167,27,529010.6061864673,Low,0.08458333914555215,Aggressive
55,63419.77689484624,0.10950786748261777,16,114960.85431460374,Medium,0.05305904773765037,Conservative
26,183788.53260954138,0.0782889497742506,35,278237.20132193895,Medium,0.02988280425749343,Aggressive
56,32349.774696574095,0.15365668174043723,11,66247.48352824333,High,0.04926605001582163,Aggressive
42,122701.54440217877,0.0994024271116773,39,337868.0636676991,Medium,0.05437882811248822,Balanced
37,101918.90702964252,0.0989354336212912,11,143577.92597112095,Low,0.08008071659428416,Aggressive
29,119264.93373023647,0.09040474548307098,35,305983.23846270016,Low,0.021582472136172655,Conservative
34,124085.62143110883,0.11792417070521381,39,558058.8850755349,Medium,0.050863825845492955,Aggressive
49,96135.33019151086,0.1657964118851316,28,621167.7349426227,Medium,0.055830689300540706,Conservative
58,199693.63397063618,0.17534130581874102,1,45735.276512339755,High,0.06400924766429254,Aggressive
61,196006.22235110638,0.17067618165248405,28,1200722.4102372439,Low,0.09759995946504928,Conservative
54,193496.7140397812,0.14317903664178305,29,530616.2931041078,Low,0.07924816498795402,Balanced
31,196444.45805401992,0.09206413025874174,35,346969.7928484733,Low,0.037794340937372876,Balanced
30,164812.10779079775,0.16022828087125668,24,700809.5185812457,Medium,0.07069298477272042,Aggressive
27,198060.3814344764,0.05590429126131931,20,201671.30276410986,Low,0.047690244122854525,Balanced
37,181701.23829677413,0.16972286109656726,21,912540.897297553,Medium,0.08491316592140238,Aggressive
27,100708.54829551159,0.16703413460998623,9,128624.92565101785,High,0.03368557809458207,Conservative
50,163412.10842517932,0.1505001669764717,30,671808.4811123267,Medium,0.031560247019454576,Conservative
48,185051.5336713564,0.06468881749783667,8,98256.09021756383,High,0.028111510268732546,Balanced
30,151143.03250980572,0.19960120032924467,38,1486189.272528939,High,0.0635283747116768,Aggressive
36,101872.99789615266,0.1634613788601493,33,422200.2470413265,Medium,0.029860405456204886,Conservative
60,41184.34114279229,0.16022102465118396,38,361531.77008017636,High,0.023340288366842758,Aggressive
26,167648.4793002999,0.05960117787939673,22,228600.6902090094,Medium,0.046596483271487535,Balanced
35,191966.28843149997,0.1098057689859348,11,310931.1439044889,Low,0.0838533266468924,Aggressive
63,91618.75423908749,0.06292594994704723,6,35477.35650660029,Medium,0.03248590482104427,Balanced
58,55824.02866811973,0.10415555102135612,31,229271.50296595198,High,0.04863122121565071,Aggressive
50,85505.65270999447,0.13557283315357754,18,115059.66628632968,High,0.054859042751323875,Balanced
42,129045.80089030186,0.18183082825349234,21,640192.9293626875,Low,0.09007761138914433,Aggressive
45,83877.93055798014,0.09244065994917454,15,119092.59353614238,Medium,0.05810906885731573,Aggressive
60,133805.1841333802,0.1435121978723412,7,127619.23991509201,Low,0.060956433016189915,Aggressive
64,194364.8794815872,0.07469778835172085,29,257512.23940154025,High,0.04036998047317175,Balanced
46,144024.86386230603,0.10309457854133362,5,92174.73667948933,Medium,0.07348343800506842,Aggressive
54,91652.09226855569,0.19208562128544993,1,11111.667083329497,High,0.022052991635712678,Balanced
54,189078.00515016093,0.16214613733740976,33,700433.7508755756,Medium,0.09715519203949359,Conservative
32,126157.99567919446,0.1318708646280758,28,291802.8558447643,Low,0.05984962266501068,Aggressive
58,51823.30775053633,0.08775451987342425,39,89846.9843724931,Low,0.024945060157639816,Aggressive
33,114826.77088293947,0.10695578339658332,19,271128.3482601074,High,0.06473363568508436,Balanced
44,141118.19563470848,0.07350400007787718,2,15991.548002856332,Low,0.06111857344747261,Aggressive
64,172503.24218884556,0.10302007896455914,34,392425.71633664524,Low,0.039256199172452905,Aggressive
49,189201.05374030003,0.07259492394307886,7,78836.46157413124,High,0.03670476898761996,Conservative
43,83960.74273178549,0.16929605495166716,11,156213.33329005225,High,0.04166126659962289,Aggressive
29,56437.10189343625,0.062113863491343235,31,109042.16287663033,High,0.030378560775597592,Aggressive
35,42550.86917296001,0.07841082197106578,28,81013.93808805765,Medium,0.0625137921371057,Conservative
39,155520.28246040808,0.1536750094671131,20,475569.2856262182,High,0.09031487789211701,Balanced
32,165176.90296162342,0.18537750686308685,2,56790.54381695465,Medium,0.09385020720137886,Conservative
43,99593.43157778836,0.19468874146514026,37,948906.018092836,High,0.09623896497089711,Conservative
47,97307.31921951692,0.17540343751111653,26,235026.25832374167,Medium,0.06802993555930992,Aggressive
51,192220.29538128743,0.08172076645493376,2,42979.10136740784,High,0.06972392449425717,Aggressive
64,185835.82526365566,0.09285669287480747,0,0.0,Medium,0.044841340422065494,Balanced
56,69655.20332589734,0.18061285294978296,19,292044.8935970162,Low,0.09082764571101376,Balanced
50,162737.30011746724,0.18339994471161664,6,162070.93865186037,High,0.05905164320530559,Balanced
51,135859.0673595998,0.1460979748730169,0,0.0,High,0.04234469018785916,Conservative
43,56217.86565033878,0.0970461648780305,9,54765.289633229164,Medium,0.09725342884986349,Conservative
53,90651.07800471527,0.08360849945689652,11,105788.42512203842,Low,0.0764302516587723,Conservative
63,60170.40002227202,0.177842404889412,3,30495.378615728307,Low,0.057172115756074934,Balanced
57,80176.52659971255,0.08078824976746338,6,37564.07851900532,Medium,0.02549094668929646,Balanced
43,134601.19988146977,0.14927065260236258,9,101056.94543022181,High,0.0312129290912418,Aggressive
61,93795.13007738473,0.19519300141011986,21,547485.4607069193,Low,0.035718135378838514,Conservative
43,96990.11837209572,0.15579370887496918,24,488453.1730631443,High,0.09222726064028633,Aggressive
57,121740.03974492227,0.08865054697468963,28,271359.94254641375,Medium,0.09772710315101575,Balanced
40,44828.103603092866,0.09237588519116674,38,199051.81710654587,High,0.04135829956996893,Aggressive
47,155595.5392744005,0.06393421631313581,14,113265.63813098797,Low,0.05986520119356534,Conservative
31,98290.6206802678,0.15293562349412182,18,332925.6492010514,Medium,0.08335082513643602,Balanced
50,111667.50499439443,0.12776535221956992,38,551204.5464655457,Low,0.05077100166938837,Conservative
56,195630.95390528737,0.08097075493042506,17,258721.56792657325,High,0.059390182531025654,Balanced
36,88542.37101410318,0.08415024508241453,2,8293.152350792885,High,0.0910098816488295,Conservative
32,140197.21911556734,0.05135368321507747,5,52752.57764275881,Medium,0.036600884299332004,Aggressive
29,96725.73394028781,0.19676290986599693,21,534525.9532972338,Low,0.09950819707214682,Balanced
52,182028.06217622527,0.17420272783113974,30,1230391.725671516,Low,0.05650449424062157,Conservative
29,173948.56538915672,0.10912549257923349,20,305581.97329653794,Low,0.0406642363810924,Balanced
50,71076.12619960534,0.19191347761911376,7,75392.6495176453,Medium,0.0913995137879676,Balanced
29,147596.77114385308,0.15156799087316025,0,0.0,High,0.026120321404341416,Conservative
46,41079.239302525195,0.16271938034417205,2,17997.357337255038,High,0.07138553769959133,Aggressive
39,193741.5162200813,0.15199332498106108,28,1182890.835188538,High,0.024935136696389977,Balanced
37,89328.31836240678,0.16352732479314364,5,56161.1186702676,Low,0.09569540860479289,Conservative
52,171413.2713394104,0.0756408392203365,32,459474.1506997914,Medium,0.0711775533441896,Balanced
57,84133.33223314269,0.1343596996302197,17,235197.64242321838,Low,0.051837648726779414,Aggressive
47,137571.02600346826,0.17740644130826866,0,0.0,Medium,0.05395224357964608,Aggressive
57,197210.4346373364,0.05293138759550876,21,198927.1612797937,Low,0.033210925712426294,Conservative
42,179047.47673237714,0.06851644300828116,30,253011.7667852888,Medium,0.04880064907417826,Aggressive
54,57262.20468383426,0.08684597144916337,22,131167.1924735471,Low,0.09230391793869679,Balanced
50,123073.03363541012,0.09420900450915154,7,110687.68726723689,Low,0.08442999656744085,Aggressive
40,89250.40295949733,0.07740557998861025,28,266466.68840406794,Medium,0.07291857052632518,Aggressive
37,103837.6047802096,0.14364955848965993,18,314159.58229469834,High,0.09742257422587006,Aggressive
63,86981.13196719065,0.09410286067906154,15,104011.3337421208,High,0.06587493413700084,Balanced
57,87113.07219323723,0.07371497655703874,18,134201.96974878016,Medium,0.034102250351879394,Aggressive
50,122234.05144202393,0.18587392732802005,36,1115867.0920252139,Medium,0.07708921220575232,Balanced
25,62633.88155093594,0.15425517973209946,21,228428.95873704556,High,0.06735319823063829,Conservative
62,121357.222289672,0.08690881198626871,18,173309.08073099592,Low,0.05492376556038982,Balanced
26,77424.12432371115,0.10414304499667579,3,34344.39273776354,High,0.03175853475979519,Balanced
30,79127.09372110594,0.1611178344333048,4,68089.56236669737,Medium,0.0742127220613342,Conservative
62,155587.16493605587,0.16863651103557187,4,145087.55532997774,Low,0.05552526704543885,Aggressive
48,35030.912605189085,0.07646542481303437,24,90207.96907720943,Medium,0.0662906744933551,Aggressive
42,94760.77965454721,0.1904864126110598,23,371079.35643719847,High,0.045232183206231805,Conservative
51,99280.84462611967,0.16779079084850185,0,0.0,Low,0.03245820585968082,Aggressive
32,112468.72375208937,0.1785221655700781,27,580247.6063497111,High,0.04879260268482352,Aggressive
52,143731.8742040216,0.07157882104449491,20,110733.29207910533,High,0.08816838623889248,Conservative
34,92846.75306530471,0.07150507283200747,18,135734.99923948754,High,0.03276527459342185,Aggressive
41,66233.30773209737,0.09580532663380513,22,135499.4510597368,Low,0.057698664044388406,Conservative
53,180428.38289287247,0.05969696294374595,13,108539.74775876282,High,0.04380867545839491,Aggressive
30,196776.56653580602,0.06366009902836564,5,92096.09310797027,Low,0.09698657902039685,Aggressive
38,33402.49783939858,0.07148107332799059,31,41084.70098818615,High,0.026773882702076195,Aggressive
46,122899.36467011865,0.1568644599027421,31,864106.6687910364,High,0.03962791820915596,Aggressive
30,88089.4044485637,0.05453454374617988,7,22169.44266845052,Medium,0.055964539319694084,Conservative
50,77088.22781582558,0.062486717205290095,36,152079.96763258585,High,0.03978224880997297,Balanced
63,87070.08644788903,0.19162753042785224,21,321385.9408182785,Low,0.07652741979406487,Balanced
36,138609.2185924541,0.06254850225085162,7,74708.90341363962,Medium,0.049670810447554975,Conservative
59,62421.721739065135,0.13061935554035028,37,215884.2328523154,Low,0.0824621546380257,Conservative
38,185186.32098185155,0.1463859788394114,9,362576.34540311276,High,0.06410187578189434,Aggressive
46,109239.46923971089,0.19378902705729428,2,52881.68916167993,Medium,0.054145921062777755,Aggressive
47,85348.06163538582,0.1849704076867466,12,244371.7095977451,Medium,0.049190089602593426,Balanced
31,160140.32636309182,0.11610241507799032,38,428455.1410363726,Medium,0.0377614936828652,Balanced
64,32778.93309015275,0.19132460919747574,29,177562.91991657115,Low,0.04020467144733143,Conservative
49,103414.98717546626,0.11483988121968773,3,51504.88483704193,Medium,0.03411037630702565,Conservative
37,90401.61217020909,0.15048780732059486,5,52381.20481531063,Medium,0.08813961998573683,Aggressive
45,87495.68469825486,0.08894121060772903,15,75335.36414311398,Low,0.06386269569198466,Aggressive
34,87302.13155539914,0.14549667888343149,21,262849.6109989207,Low,0.05863001432040467,Aggressive
33,35316.13421703546,0.13072834169129982,26,171700.53802524201,Low,0.04578008315495563,Balanced
39,55859.78851150276,0.1410246564131368,20,155470.98412650815,High,0.06134951405158959,Balanced
26,54120.477083110454,0.15239768020004923,28,208961.87694189776,Low,0.09060433151309169,Conservative
49,198063.78581931876,0.07601829501532063,0,0.0,Low,0.08848789068148932,Balanced
37,33768.178501404,0.09518942014634929,29,133941.76656152378,Medium,0.06792728376999926,Aggressive
58,58402.5215798397,0.16043620803882924,23,118325.84414139063,High,0.06239656351098584,Conservative
58,195609.66647197845,0.07457359794060237,12,114375.45240568274,Medium,0.03806255352483813,Balanced
59,136803.62094770075,0.10163602080784265,29,255139.88531379405,Low,0.07543425085414812,Aggressive
62,106613.41050314432,0.14997180366396395,25,233972.30636342813,Low,0.08826542938739786,Conservative
27,43389.358617882885,0.1906476477787511,33,218957.8047736689,Medium,0.04445530461621465,Balanced
30,143842.39747758902,0.061295031019934616,19,122173.60133036948,High,0.05484326240536834,Conservative
43,53426.50790581554,0.12748411986360056,5,35713.3453889276,High,0.02853683032027064,Conservative
27,144101.64076706086,0.06228580088566309,8,59402.59767023978,Medium,0.08865580403139418,Balanced
42,196460.0045240099,0.10686979264273111,36,684195.0600788082,Low,0.02781667636028246,Aggressive
63,120435.35196488196,0.0763079756131018,36,477035.74851907796,High,0.07634699315144061,Balanced
33,66394.39126545234,0.14741576338677703,15,96259.2293715809,High,0.03495837471939342,Aggressive
36,136298.2376495317,0.16367488279320408,3,59460.71222331912,Medium,0.07869189511483293,Conservative
29,117198.04692451809,0.08710148098383255,31,239579.9317128167,High,0.0714143030620396,Aggressive
27,120633.84481380983,0.15693307235791193,19,377382.2320022483,Low,0.07523163527275668,Aggressive
35,111278.18084039947,0.11702284067850197,28,450791.04455619754,Medium,0.070863834001901,Conservative
54,144535.8976214045,0.09253700455836053,30,528438.1846015763,High,0.05173364985102988,Balanced
28,127230.71160919034,0.1285102503030102,16,265608.9350896335,Low,0.06961545671225554,Conservative
29,197789.1631672434,0.10694752157314485,24,687855.1927776606,Low,0.038772299135237956,Aggressive
25,170396.7815771942,0.08449943818328702,15,277546.09073032474,Medium,0.041914980681771935,Balanced
51,74998.72421087112,0.16352671941949765,19,153096.14501685198,Medium,0.02521065716735466,Balanced
52,153378.6087238455,0.16962862234029547,9,174547.07780468525,Low,0.06902621240418019,Conservative
53,66431.05939540487,0.17004683611325055,22,291196.7031886463,Low,0.0872635989580921,Conservative
42,162998.88937383652,0.1073214194053542,32,825567.1417817037,High,0.05027599862542231,Aggressive
36,55084.79879614817,0.07542926771140594,12,43683.890323579675,High,0.036694261774401014,Balanced
37,110504.15170303048,0.17606169222612178,24,340771.474455578,High,0.0859143694520137,Balanced
26,164403.05371203268,0.099389581472932,36,805374.2685637233,High,0.07153011441832816,Conservative
61,77619.15939211611,0.16221002033780296,35,308298.8346282204,High,0.09148237246955024,Conservative
40,172310.25127238274,0.17261758415661724,23,819155.2910142672,Medium,0.02049949228156124,Aggressive
48,139505.62053577523,0.16522287464041369,5,61570.92223493233,High,0.05209251625924767,Aggressive
59,97578.79594822669,0.10847090460362116,14,76903.80097697092,High,0.09207664532517705,Balanced
46,101980.84058206622,0.19070250898839058,33,610700.3600128267,High,0.07403063461845123,Conservative
60,187418.56076637542,0.14902436252045737,3,96906.2597666001,Low,0.057509292137690404,Aggressive
