race	age	engnat	gender	hand	source	country	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	O1	O2	O3	O4	O5	O6	O7	O8	O9	O10
6	27	1	1	1	2	US	3	3	4	3	2	3	2	3	5	5	5	2	4	2	4	3	4	5	5	4	2	4	3	3	3	4	2	4	4	4	4	1	5	2	2	3	4	3	3	4	4	2	5	2	5	2	5	4	4	4
3	17	1	1	1	2	US	2	4	4	3	2	3	2	4	2	4	2	5	1	4	1	1	1	1	1	1	2	4	2	4	2	3	2	4	4	3	4	3	3	2	4	2	4	2	5	4	3	1	3	4	4	3	5	3	4	3
3	38	1	1	1	2	US	3	2	4	4	4	2	2	5	2	5	5	2	5	2	4	3	5	5	3	3	1	4	1	5	1	5	2	4	4	5	4	3	4	1	2	4	4	2	4	4	4	1	4	1	4	1	5	3	4	5
13	17	2	2	1	1	US	3	1	4	3	4	2	3	4	3	2	3	3	3	4	2	2	3	4	4	3	2	5	3	3	2	3	2	3	3	3	3	3	3	3	1	4	3	3	2	3	2	3	4	3	3	1	3	2	3	4
3	25	1	2	1	2	US	4	2	5	2	4	2	5	3	4	2	3	4	3	2	2	1	2	2	1	2	1	5	1	5	1	5	1	5	5	4	3	5	2	4	2	1	2	2	3	2	3	3	5	2	3	1	5	3	5	5
3	45	1	2	1	1	US	1	3	4	4	4	3	4	5	1	4	4	3	4	3	1	1	1	1	2	1	1	3	1	5	1	3	3	5	5	5	5	1	5	1	5	1	5	1	5	5	4	1	4	1	3	1	5	3	5	5
3	32	1	2	3	1	GB	3	2	4	3	5	2	5	4	3	2	2	4	4	4	4	2	2	2	3	2	2	4	1	4	2	5	2	4	5	5	4	1	5	1	4	1	5	1	4	4	5	2	5	3	5	1	5	4	4	5
5	15	1	2	1	5	US	3	2	3	3	4	3	3	3	1	5	5	2	5	2	1	2	3	3	2	1	1	3	1	5	1	5	1	4	4	5	3	1	3	2	1	4	3	1	4	3	4	1	4	1	4	1	3	5	1	4
3	16	1	2	2	2	US	3	2	5	3	4	1	4	5	3	5	5	2	5	5	4	2	2	2	4	1	5	5	2	4	2	5	2	4	4	3	4	2	5	2	2	2	4	2	4	5	4	3	5	3	4	2	2	3	5	4
13	17	1	1	1	2	US	3	3	2	3	4	3	3	4	3	5	4	3	4	2	4	3	4	3	3	2	4	3	1	3	2	3	3	2	2	3	4	1	2	2	1	2	2	2	1	2	2	3	3	3	3	2	3	1	2	3
3	17	1	2	1	2	US	4	1	5	1	5	1	5	2	3	2	3	5	3	5	1	2	2	1	3	1	1	5	2	4	1	4	1	5	5	4	4	3	5	2	3	3	4	1	5	5	5	1	5	2	4	1	5	5	4	4
3	17	1	1	1	2	US	3	2	4	2	4	2	4	3	2	4	4	3	4	4	3	4	3	3	4	2	2	3	4	4	2	3	2	4	3	4	3	2	4	2	4	3	3	3	3	4	2	4	4	3	4	2	4	3	3	4
6	17	1	2	1	2	US	5	2	4	2	4	1	5	3	3	2	5	1	5	3	4	5	4	4	5	4	2	3	4	3	2	3	3	4	3	3	3	2	3	3	5	2	4	4	4	3	3	3	3	4	3	2	3	3	3	3
5	16	1	1	1	2	US	1	4	2	4	2	4	1	4	3	5	5	3	4	2	4	4	5	4	5	3	2	2	3	4	2	4	3	3	2	3	2	3	3	4	2	5	3	5	2	4	3	4	4	3	3	2	3	3	4	3
3	17	1	1	1	2	US	4	1	5	2	4	2	5	5	5	4	2	5	2	5	1	1	2	1	1	1	1	5	1	5	1	4	1	5	5	3	2	3	5	2	2	3	5	3	3	5	4	2	4	2	5	2	5	3	3	4
4	16	1	1	2	2	US	2	5	2	5	3	4	1	4	1	3	1	5	2	5	1	1	1	1	1	1	1	3	1	5	1	5	3	5	4	5	3	3	5	3	2	1	3	3	3	5	4	1	5	1	3	2	5	5	5	5
3	16	1	2	1	2	US	1	3	4	3	3	3	1	5	1	4	3	4	3	2	4	1	1	1	3	2	3	3	1	3	4	3	3	2	2	3	4	2	3	1	1	2	2	4	3	2	1	3	4	4	2	3	3	1	2	3
1	17	2	1	3	2	US	1	1	2	5	1	4	1	4	1	5	1	3	4	2	2	2	5	4	4	4	2	2	2	2	4	2	5	2	2	2	2	1	4	4	2	2	1	4	2	4	5	1	5	1	3	1	4	5	2	2
3	15	1	2	1	1	US	3	2	4	3	4	2	4	4	2	3	3	3	4	2	2	2	4	3	2	3	1	5	1	5	2	5	1	4	5	3	5	2	3	2	3	2	2	4	3	3	3	2	5	1	3	1	3	2	5	4
13	15	1	1	1	1	US	2	2	3	5	1	2	2	5	1	5	4	3	4	3	3	3	3	3	3	2	1	3	1	5	2	5	2	5	5	2	3	2	3	2	2	2	3	3	2	3	3	3	2	3	2	3	4	2	3	2
3	17	1	2	1	2	US	5	1	5	1	5	1	5	2	5	1	5	2	5	2	4	5	2	2	4	2	4	3	5	3	3	3	1	3	3	3	5	1	5	1	3	1	3	1	3	3	5	2	3	1	4	1	4	5	2	3
3	20	1	1	1	5	US	2	5	3	4	2	4	2	4	4	5	5	2	5	2	2	5	4	2	5	4	4	5	2	4	2	4	2	4	4	3	2	4	5	3	1	4	3	4	2	3	3	2	5	2	4	1	3	3	5	4
3	59	1	1	1	1	US	1	3	1	5	2	5	1	5	1	5	4	2	4	1	5	5	4	5	4	5	3	3	2	5	3	5	3	4	4	3	5	2	3	2	5	3	3	1	4	3	5	5	3	4	5	4	4	3	4	3
3	17	1	1	1	1	US	3	3	2	4	4	3	3	2	4	4	4	3	4	2	1	4	3	2	4	4	1	4	3	4	1	4	2	4	5	5	5	3	4	3	3	3	4	3	4	4	5	2	4	3	4	2	5	5	4	4
3	16	1	2	1	1	US	3	1	5	3	4	1	3	3	3	3	4	2	5	2	3	3	3	2	4	1	1	4	3	4	2	2	2	4	5	3	5	2	5	4	3	3	5	1	5	5	4	1	5	2	5	2	5	4	4	5
3	30	1	1	3	5	US	1	4	3	3	3	1	2	4	4	4	2	4	3	3	2	1	2	1	1	2	2	5	1	3	3	5	1	3	4	3	3	1	5	1	3	1	4	3	1	5	3	2	4	2	5	1	5	2	5	5
3	39	1	2	1	1	US	4	1	4	2	5	1	5	3	3	3	2	4	2	2	2	2	2	1	2	1	1	5	2	5	2	5	1	5	5	5	4	3	5	1	4	2	3	1	5	3	3	2	5	1	3	1	4	3	5	3
3	41	1	2	1	1	US	4	1	5	1	5	1	5	3	5	1	3	3	2	5	1	2	1	1	2	1	1	5	1	5	1	5	1	5	5	5	3	3	4	1	3	4	3	5	4	4	2	1	4	1	4	1	5	2	5	5
3	16	1	2	1	2	IE	3	2	2	3	3	1	2	3	3	3	4	3	4	4	4	2	3	3	4	2	2	5	1	4	2	3	1	3	5	3	4	3	5	2	4	2	4	2	4	5	5	2	5	1	5	1	5	5	5	4
3	28	1	2	1	2	US	3	2	4	3	4	3	3	3	3	4	4	2	5	2	4	4	4	4	4	4	1	4	3	4	2	4	2	4	4	4	4	5	4	4	2	4	3	2	3	3	4	2	4	3	4	2	4	4	4	4
3	20	1	1	1	5	US	2	4	4	3	1	3	4	3	2	4	3	4	3	2	3	2	4	2	3	2	2	4	2	4	2	4	2	3	4	4	4	5	5	3	2	4	3	3	2	4	3	2	4	3	4	1	5	2	4	4
3	16	1	2	1	2	US	2	4	4	5	3	4	2	5	2	4	3	5	4	2	2	2	3	3	2	4	3	3	1	4	1	4	3	3	4	3	3	4	3	3	2	4	3	3	3	4	3	2	3	1	4	2	4	3	4	3
3	18	1	2	1	1	US	4	2	5	2	4	2	5	4	4	3	4	3	4	2	2	2	3	3	4	3	1	4	1	3	3	4	1	4	4	4	4	1	5	1	4	1	5	1	5	4	5	1	2	3	4	3	5	4	2	4
13	52	1	2	1	1	US	4	4	4	3	3	3	2	4	2	4	3	4	4	3	2	2	4	4	2	2	1	4	2	4	2	4	3	3	3	4	2	4	4	2	3	3	4	2	4	3	2	3	4	4	4	2	2	2	3	3
3	24	1	2	1	1	US	3	1	5	1	5	1	5	2	5	2	2	5	3	4	5	1	1	1	1	1	1	5	1	5	1	5	1	4	5	5	2	1	4	1	5	1	4	1	5	2	3	1	4	1	4	1	5	3	5	5
11	22	2	2	1	1	PH	4	1	5	1	5	1	2	3	4	1	5	1	5	3	5	5	5	5	5	4	1	4	3	5	5	5	2	3	5	3	4	5	3	4	5	5	4	3	5	3	3	1	5	1	5	1	5	3	2	4
11	17	1	1	0	1	GB	3	2	4	3	4	3	4	4	3	3	3	4	3	3	4	3	3	1	3	2	2	5	5	4	3	2	2	4	3	4	3	2	4	2	3	3	3	3	3	4	4	1	4	2	4	1	4	3	4	4
1	30	1	2	1	5	FR	5	1	5	1	5	1	5	2	4	2	5	2	5	3	5	5	5	3	3	2	1	5	1	5	1	5	1	4	5	5	3	3	4	5	1	3	4	1	4	4	3	3	3	1	4	3	4	2	5	5
3	15	1	2	1	5	US	3	2	4	2	4	2	4	3	3	2	4	2	4	4	4	2	5	4	4	4	1	5	2	4	1	2	2	3	4	4	3	4	5	4	3	4	3	3	3	3	3	2	5	2	3	2	4	3	5	5
13	17	1	2	1	2	US	3	2	4	2	5	3	5	3	3	3	3	4	3	3	2	2	3	2	2	2	1	4	2	4	1	5	2	4	5	3	4	1	5	3	4	1	5	3	3	4	4	1	5	1	3	1	4	3	4	4
3	15	1	1	1	5	US	2	3	3	3	3	2	2	3	4	5	5	2	5	3	4	4	2	2	4	3	2	3	3	4	2	5	2	5	2	4	3	4	2	4	2	4	5	3	4	4	2	3	4	4	4	2	2	1	5	4
3	20	2	2	3	5	AL	1	5	3	3	3	4	1	1	3	3	2	3	4	2	4	3	5	3	2	2	3	3	1	5	2	4	1	4	4	5	3	3	5	3	4	2	1	3	5	5	2	3	4	4	3	1	3	3	2	3
3	19	1	2	1	5	US	2	2	4	3	2	2	1	4	2	5	3	4	4	4	2	3	2	1	2	1	1	4	1	5	1	5	1	5	5	4	5	4	5	3	3	4	5	1	5	4	4	3	4	4	5	1	4	1	5	5
3	24	2	1	1	1	DK	3	2	2	4	4	1	2	4	2	5	5	2	5	1	4	5	4	4	5	5	2	4	4	4	2	4	3	4	3	3	1	5	4	5	1	5	4	5	1	3	5	1	5	1	5	1	3	5	5	5
3	52	1	2	1	1	US	1	4	1	5	1	4	1	1	1	5	4	1	4	3	4	2	3	2	4	2	1	2	2	2	4	4	4	3	5	3	5	4	5	1	3	4	4	1	4	5	4	1	5	1	5	1	4	4	4	5
3	45	1	2	1	2	GB	5	4	5	1	5	1	5	1	1	1	1	5	2	2	2	1	1	1	1	1	1	5	1	5	1	4	1	5	5	5	4	2	4	1	4	2	4	1	3	3	5	3	3	3	5	1	4	1	2	5
3	16	1	1	1	1	US	2	2	5	2	2	3	2	2	3	4	3	4	5	2	2	2	4	3	2	3	2	4	4	4	4	4	2	5	4	4	3	4	4	3	2	3	2	3	2	3	3	2	4	2	3	1	3	4	4	3
3	16	1	1	1	1	US	1	4	3	4	3	2	1	3	4	4	4	4	4	4	4	2	3	4	4	2	2	4	2	3	4	3	2	3	4	3	4	2	4	2	4	2	4	2	4	3	3	2	2	3	4	3	5	2	4	4
3	21	1	1	1	5	US	3	2	5	3	5	1	4	3	4	3	3	3	4	2	4	2	2	1	3	2	2	5	2	3	2	3	2	4	4	3	4	5	3	4	2	4	2	2	3	4	4	1	4	1	5	2	5	3	5	5
3	30	2	2	1	2	IE	1	3	3	4	3	1	2	5	1	3	3	1	4	1	2	3	3	4	3	3	1	4	3	4	2	4	1	5	4	4	3	2	3	3	1	3	3	1	2	5	4	3	4	1	3	2	4	5	4	3
3	29	1	2	1	1	US	1	3	1	4	2	3	1	5	1	5	5	3	3	1	4	4	3	2	4	5	2	2	2	2	2	4	2	3	2	1	3	5	3	5	1	5	3	3	3	4	5	1	2	1	4	4	4	5	5	3
3	21	2	2	1	1	IT	2	5	2	2	3	4	5	4	2	1	4	2	4	4	4	2	3	3	3	4	2	3	4	4	1	3	2	4	4	3	1	4	5	4	2	4	1	4	4	2	4	4	3	1	4	2	3	4	3	3
1	13	1	2	0	2	US	2	5	1	3	1	1	3	2	2	5	3	1	3	1	1	1	4	3	3	5	4	3	5	2	4	1	4	1	2	4	4	3	5	3	3	3	2	2	2	5	5	1	5	1	5	1	5	5	5	5
3	29	1	1	1	2	US	3	5	4	4	3	4	3	3	2	4	2	4	2	2	2	1	2	2	1	2	2	4	4	4	3	4	3	4	4	4	5	2	4	1	4	2	3	1	3	4	4	2	5	1	3	1	4	4	4	4
1	13	1	2	1	1	US	4	2	3	3	5	2	3	4	2	3	3	2	2	3	3	2	4	3	2	5	4	3	3	2	2	1	2	2	2	3	2	2	2	2	2	3	2	3	3	3	3	3	5	2	4	1	3	2	2	4
3	34	1	1	1	1	US	3	3	5	3	3	2	3	2	4	3	1	5	2	4	2	2	2	2	2	1	5	4	1	4	2	4	2	4	4	4	4	3	4	1	4	2	4	1	4	4	4	2	4	2	4	1	5	4	5	4
3	15	1	2	1	1	US	2	4	2	3	3	3	3	4	3	4	2	2	4	2	2	3	2	2	3	2	2	4	2	3	2	4	2	3	3	3	4	4	5	2	3	5	4	2	4	4	5	1	3	2	4	2	5	5	4	5
3	17	1	1	1	1	GB	1	3	3	4	3	2	1	4	1	5	2	4	3	4	4	3	3	3	2	2	4	4	3	2	3	3	3	2	1	3	4	4	4	3	1	4	5	5	3	2	4	3	5	2	4	1	4	3	4	4
3	20	1	2	1	2	US	1	2	2	2	2	1	1	4	2	4	5	1	5	2	4	5	4	5	5	4	1	3	3	4	3	4	2	2	4	4	4	1	3	1	4	5	5	2	5	4	3	2	5	2	5	1	5	3	3	5
3	35	1	2	1	1	US	2	2	4	3	3	3	2	3	4	4	2	4	2	4	2	2	2	1	2	2	2	4	2	4	2	4	2	4	4	4	4	3	4	3	3	2	3	1	3	4	5	1	5	1	5	1	5	5	4	4
13	15	2	2	1	2	GB	2	3	3	2	1	3	1	5	2	4	3	3	3	2	2	4	3	2	3	2	2	3	3	5	2	5	2	4	4	3	3	3	3	3	2	3	2	3	3	3	2	4	2	1	3	1	3	3	5	5
3	18	1	2	1	1	US	1	5	1	5	1	5	1	5	1	5	4	2	5	1	4	5	5	5	5	5	1	3	1	5	4	5	4	5	5	3	5	1	5	1	4	1	5	3	5	5	5	1	5	1	4	1	5	5	5	5
3	58	1	1	1	1	GB	2	4	4	5	4	4	3	5	2	3	1	5	4	4	3	3	3	2	2	2	2	4	3	3	3	4	3	4	3	4	4	3	3	1	3	2	4	2	3	4	3	2	4	2	4	5	5	3	1	4
3	20	2	2	1	1	FR	2	4	2	4	2	4	2	4	3	5	4	3	5	2	3	4	4	4	4	4	3	3	2	3	3	3	3	3	3	2	3	2	3	3	2	3	4	3	3	4	4	2	5	1	3	1	5	4	4	4
3	14	1	2	1	2	US	3	1	4	2	5	1	4	3	3	3	3	3	3	2	2	2	2	2	3	1	2	5	2	4	1	4	2	4	5	5	4	4	4	2	4	3	4	2	4	5	3	2	3	2	5	2	5	4	3	5
3	21	1	2	1	2	US	5	1	4	2	5	1	5	2	4	2	2	5	1	4	2	2	2	1	2	1	2	4	3	4	1	5	1	5	5	5	3	4	3	4	2	4	3	3	3	2	4	2	4	1	4	1	4	4	4	4
4	18	2	1	1	1	IN	1	5	1	4	4	5	1	4	2	4	3	3	3	1	1	1	1	1	1	1	1	5	1	5	1	5	2	5	1	5	1	1	5	1	5	5	5	1	5	3	5	5	5	4	5	1	5	3	1	5
3	55	1	2	1	2	US	3	1	5	2	5	2	5	2	4	2	4	2	4	3	3	2	2	1	4	3	1	5	1	5	1	4	1	4	4	5	4	2	4	2	3	1	4	1	2	5	5	2	5	3	3	1	5	4	5	4
3	27	1	2	1	2	AU	2	2	2	4	4	2	4	4	2	4	2	2	4	2	4	2	2	2	2	2	2	4	4	4	3	3	2	3	3	2	2	2	5	4	2	1	4	2	4	4	4	2	4	2	4	1	5	4	4	5
4	25	2	1	1	1	IN	4	5	2	4	2	4	2	4	2	4	2	2	3	2	2	2	2	3	2	2	4	2	4	2	4	3	4	2	3	4	4	2	5	3	4	2	4	4	2	4	4	1	5	1	4	1	5	4	4	5
11	16	2	2	1	2	US	2	3	4	4	4	3	2	4	2	2	3	4	5	2	4	3	2	2	2	2	4	4	3	5	2	3	2	4	4	3	5	3	4	1	5	1	3	1	5	3	3	3	5	2	4	2	4	3	4	4
3	38	1	1	1	1	ZA	2	3	5	3	4	1	4	4	3	5	1	5	4	4	3	5	2	2	2	3	1	5	2	5	2	5	2	3	5	5	2	3	3	2	1	1	2	3	2	2	5	3	3	2	3	2	5	4	5	2
3	20	1	3	1	5	US	1	5	2	3	2	4	1	5	1	4	3	2	5	1	1	3	2	1	4	5	1	3	5	5	2	4	3	4	5	3	5	4	4	3	3	4	2	4	4	5	2	1	5	2	5	1	3	4	4	5
11	18	1	2	3	3	US	3	2	3	2	3	2	3	2	4	2	4	3	5	3	4	4	4	4	4	3	4	3	3	4	3	4	3	4	4	3	4	3	5	4	3	4	4	2	4	4	4	3	5	2	3	2	4	4	4	3
3	70	1	1	1	5	AU	2	2	4	2	5	2	3	3	2	2	2	4	4	4	2	2	2	1	3	2	2	5	1	3	2	1	2	5	2	4	4	2	5	2	2	2	5	1	4	4	5	1	2	1	4	4	4	4	4	4
5	22	1	2	1	1	US	4	2	5	1	5	2	5	2	3	2	2	2	4	4	2	1	2	2	2	1	1	4	1	4	1	2	2	4	4	4	2	4	4	2	2	2	2	1	2	3	4	2	4	2	4	1	3	3	4	4
13	18	1	2	2	1	GB	2	1	3	4	4	1	2	5	1	3	5	3	5	5	4	3	3	2	1	1	2	5	2	5	1	5	1	5	4	4	3	4	4	3	2	4	5	3	4	5	4	2	5	2	3	5	3	4	5	3
3	17	1	1	1	1	GB	4	4	3	5	4	2	5	4	5	1	1	5	5	4	5	1	2	2	2	4	1	5	5	5	1	5	1	5	5	4	5	3	5	4	4	2	5	2	1	4	4	1	5	1	5	1	5	4	5	5
3	43	1	2	1	1	AU	4	1	5	1	5	1	4	1	5	1	3	4	4	5	4	3	4	3	4	1	1	3	3	4	3	5	2	4	5	5	2	5	3	3	1	4	2	2	3	5	5	3	5	3	4	1	4	5	4	4
3	42	1	2	1	1	US	1	3	2	5	3	3	1	5	1	5	5	2	5	1	4	5	4	4	3	5	1	2	2	5	1	5	4	5	5	4	3	3	4	3	1	2	4	2	3	3	5	3	4	3	3	1	5	4	4	3
13	35	1	2	3	2	US	3	3	4	2	5	2	4	2	4	1	2	5	3	3	2	2	2	2	2	1	1	4	1	5	1	5	2	4	4	5	3	5	5	2	4	2	5	2	4	4	3	3	4	2	5	2	4	3	5	5
11	19	2	1	1	5	US	3	4	4	4	3	4	2	4	4	2	3	3	4	3	4	4	4	3	3	3	4	2	1	4	5	4	5	4	4	3	4	5	4	3	4	4	5	4	4	4	2	2	2	2	4	4	5	2	4	3
3	22	1	2	1	1	US	5	1	5	1	5	1	5	3	4	2	3	4	4	3	2	1	3	2	4	1	1	5	1	4	1	2	1	5	3	5	4	2	4	2	4	1	4	1	4	5	4	2	4	2	5	1	5	4	5	5
3	21	1	2	1	1	US	1	2	4	4	2	2	1	5	1	5	5	2	5	2	3	4	4	3	5	4	3	5	4	2	4	2	2	5	2	2	4	3	2	5	3	2	4	2	5	4	3	4	4	3	2	2	4	2	4	4
3	25	1	2	1	1	US	1	2	4	2	4	2	3	4	2	3	5	2	5	2	2	4	3	3	2	4	2	4	2	4	2	4	2	4	4	3	4	3	4	2	2	2	4	2	4	3	3	3	5	2	4	3	4	2	4	2
11	21	1	2	1	5	US	4	3	3	5	3	3	1	5	1	5	4	4	5	2	2	3	3	3	3	4	2	3	1	5	2	5	3	5	5	4	3	1	4	3	3	2	5	3	5	3	3	3	5	4	4	1	4	2	5	5
3	31	2	2	1	1	IT	4	1	5	5	5	1	5	1	3	5	2	3	3	4	1	3	3	2	2	3	4	5	2	4	1	2	1	4	5	5	3	5	4	3	4	2	3	2	1	5	4	2	5	1	3	1	5	4	5	5
3	53	1	2	1	1	US	2	4	5	2	4	2	5	3	4	2	3	4	2	3	2	2	1	1	1	1	1	5	1	4	1	4	1	4	4	5	3	5	2	3	2	5	4	1	2	4	5	1	3	1	5	2	5	5	4	5
3	26	2	2	1	1	IT	1	5	3	4	1	3	2	3	4	4	3	2	3	3	4	4	4	4	3	2	2	3	1	3	1	3	2	3	4	4	4	1	4	3	3	2	4	1	3	4	5	2	3	2	4	3	4	4	4	2
3	38	1	1	1	1	GB	2	3	4	4	3	2	2	3	4	2	1	3	1	3	2	1	2	1	2	2	4	4	2	2	2	2	4	3	3	3	3	3	5	1	1	4	2	1	2	5	5	1	5	1	5	1	5	2	2	5
1	23	1	1	1	1	US	2	4	2	5	3	2	3	5	1	4	1	5	1	5	1	1	1	1	1	1	4	4	3	2	4	1	4	2	3	4	3	2	5	5	2	4	3	3	1	4	5	4	4	3	5	1	5	5	4	5
1	18	2	1	1	1	BR	2	4	2	4	2	2	1	2	4	4	3	3	4	1	4	2	4	4	3	5	4	3	2	3	2	3	2	2	4	1	3	2	4	1	3	2	4	2	4	5	4	2	4	4	3	2	4	2	4	2
1	20	2	1	1	1	BR	3	1	5	1	5	1	5	1	5	2	4	2	4	3	4	3	3	3	4	2	2	4	2	3	2	4	2	3	4	4	3	2	3	3	2	2	3	1	5	5	5	3	5	2	5	1	4	3	5	5
3	19	2	2	1	2	IT	1	3	1	3	1	2	1	1	2	5	4	2	4	3	4	1	3	5	5	4	3	2	1	3	4	4	3	4	4	2	3	5	3	3	3	5	5	3	5	3	3	1	5	1	1	2	4	4	4	3
3	31	1	1	1	1	US	4	2	5	2	4	1	4	2	4	1	1	4	2	3	1	1	2	1	4	2	2	4	2	3	3	2	2	3	3	4	5	2	4	1	3	2	3	3	3	3	5	1	3	1	4	2	5	5	3	4
3	19	2	2	1	5	US	5	1	5	1	5	1	3	1	5	3	3	4	5	3	4	2	5	1	4	1	5	5	1	5	2	5	1	5	5	4	4	1	5	1	5	1	5	1	4	4	4	1	5	1	5	1	5	4	2	5
3	16	1	2	1	1	GB	2	3	2	4	1	4	4	4	4	5	4	3	4	3	3	4	4	5	5	4	3	4	2	3	2	3	2	2	3	3	2	4	4	4	1	4	2	2	2	4	4	5	5	2	3	2	2	5	5	4
5	23	2	1	1	2	AE	5	3	3	5	5	3	5	5	5	3	5	3	5	3	3	5	5	5	5	3	1	3	5	5	1	5	1	5	5	5	3	3	5	5	3	3	5	3	5	3	3	4	5	5	3	5	3	3	5	3
3	22	1	2	1	5	US	1	5	2	5	2	3	1	5	2	5	4	3	5	3	4	2	2	2	3	3	2	3	1	3	2	4	2	4	3	3	4	2	5	2	2	1	4	3	4	2	2	4	4	2	3	2	3	1	4	3
13	16	1	1	1	1	GB	2	4	2	4	2	4	1	4	1	4	4	2	4	3	3	4	3	3	4	3	1	2	1	5	2	5	3	5	5	5	3	3	2	2	1	2	2	4	2	2	2	2	5	3	3	1	3	2	3	2
4	23	2	1	1	1	IN	4	3	4	3	4	2	4	3	5	3	3	4	4	4	3	3	4	2	3	3	2	3	3	4	2	4	2	4	4	4	3	4	5	3	3	4	2	4	2	3	4	2	5	2	4	1	4	4	3	5
13	17	1	1	1	1	GB	1	4	2	5	3	4	1	5	1	4	4	4	5	2	1	1	5	2	5	4	4	3	5	2	4	2	4	2	2	1	3	4	4	5	2	5	4	4	2	3	5	5	5	5	5	1	5	5	5	5
3	28	1	2	1	2	CA	4	2	4	2	4	1	4	4	5	2	2	4	3	3	2	1	2	1	2	2	4	4	4	1	4	1	2	2	1	4	3	1	4	1	5	1	5	1	3	4	5	3	4	3	5	1	4	5	5	5
3	20	1	2	1	1	DK	2	3	3	2	3	2	3	3	3	2	2	3	4	3	2	2	2	2	2	3	2	4	1	4	2	3	2	4	3	2	4	2	4	2	2	2	4	1	3	4	5	1	5	1	4	1	5	5	5	5
3	20	2	2	1	3	NO	2	4	2	4	3	4	2	3	4	2	4	3	3	1	2	5	4	4	4	5	3	4	2	2	1	2	3	5	4	2	3	5	1	4	2	5	3	2	2	4	5	1	5	1	4	1	5	5	5	5
1	18	2	1	1	1	US	3	3	3	4	4	4	3	5	2	4	1	3	4	2	1	2	4	2	4	3	4	3	3	2	5	3	3	3	1	4	5	2	5	3	3	2	5	2	5	4	4	5	4	2	4	2	4	2	5	3
4	21	1	2	1	1	US	3	5	2	5	2	5	2	5	1	5	5	4	5	3	3	3	3	2	3	3	5	3	2	5	2	5	2	5	5	2	3	1	5	2	4	2	5	3	5	4	4	2	5	2	5	2	5	2	5	5
3	20	1	1	1	1	US	4	3	4	3	4	3	4	3	4	3	3	4	4	2	2	2	2	2	2	1	1	4	2	4	2	4	2	5	2	3	4	4	5	2	4	2	3	1	3	4	4	2	4	3	4	2	5	4	3	3
13	17	2	2	1	2	US	3	2	4	2	5	1	2	3	3	3	4	2	5	2	2	2	1	1	2	2	2	5	1	5	1	5	1	4	5	4	4	1	3	1	5	1	3	1	5	4	2	3	2	4	3	4	4	2	4	3
3	20	1	1	1	2	IE	4	3	4	2	5	2	5	2	5	2	4	2	4	2	1	2	4	2	4	2	2	4	2	2	2	5	1	4	4	4	1	5	2	3	1	4	2	3	2	2	5	1	5	1	4	1	2	4	5	5
3	43	1	1	2	1	US	1	1	4	3	5	2	2	5	1	3	1	3	2	2	2	1	2	1	1	3	1	4	1	3	2	2	2	2	2	2	1	3	2	3	2	4	2	2	1	2	4	1	5	1	4	1	5	2	5	5
8	16	2	1	2	1	CA	1	5	1	5	1	5	1	5	1	5	5	4	5	5	3	2	5	5	2	5	5	2	1	5	1	1	4	1	1	3	3	1	1	2	3	1	5	4	5	4	2	3	1	5	2	5	5	1	5	1
3	45	1	1	1	1	US	3	2	4	1	5	3	4	1	5	2	4	3	1	3	3	2	2	2	2	2	3	4	2	4	3	5	2	4	3	3	2	3	5	2	3	2	3	5	3	4	2	3	4	3	4	2	3	1	2	5
3	27	1	2	2	2	US	3	1	5	2	4	1	2	1	2	5	4	4	3	1	1	3	5	5	4	3	1	4	1	5	1	5	1	2	2	5	3	3	4	1	1	1	2	1	2	3	1	2	2	3	3	4	4	1	2	4
3	22	1	2	1	2	US	2	3	3	5	3	4	1	5	5	5	3	4	2	3	1	3	3	1	3	1	1	3	3	5	1	5	1	5	5	5	3	1	1	3	4	1	4	1	5	3	5	2	5	1	4	1	3	5	5	5
3	58	1	2	1	1	US	1	5	2	4	2	4	1	3	3	4	3	3	4	4	2	1	1	1	3	1	3	5	1	4	3	3	2	3	3	3	5	2	5	1	3	1	4	3	4	4	5	1	3	1	5	4	5	5	4	4
3	13	1	2	1	1	US	2	3	5	4	3	3	4	5	1	3	3	4	4	5	4	1	4	4	1	2	1	5	2	5	1	5	1	4	5	3	4	3	4	3	2	5	4	1	3	2	5	1	5	1	5	1	3	4	4	5
3	32	1	2	1	2	US	2	4	3	4	2	2	2	4	2	4	5	2	4	2	4	4	5	4	4	4	1	4	2	4	2	4	2	4	4	2	2	4	2	2	2	4	2	3	2	3	5	1	4	2	4	2	5	5	5	4
3	25	1	2	1	1	PT	3	1	4	2	4	2	3	3	4	2	4	2	4	4	3	2	3	2	2	2	1	5	1	4	2	5	2	4	4	4	3	3	3	2	3	3	3	3	3	4	4	2	4	2	4	2	4	4	4	4
3	32	1	2	1	5	US	2	1	5	3	5	2	4	5	1	4	1	4	3	4	1	3	5	3	2	1	1	5	2	5	1	5	1	4	5	4	2	1	5	2	4	1	5	2	1	4	4	1	5	2	3	1	5	3	5	4
