# T, V, AP, RH, EP
29.10000000,76.20000000,1006.28000000,60.22000000,435.97000000
18.92000000,67.71000000,1008.19000000,64.53000000,446.77000000
7.54000000,37.70000000,1014.58000000,78.43000000,481.56000000
12.54000000,43.69000000,1017.26000000,83.59000000,470.04000000
6.25000000,39.48000000,1004.82000000,52.71000000,484.26000000
10.27000000,40.64000000,1020.63000000,84.60000000,474.99000000
25.18000000,56.89000000,1012.26000000,64.46000000,442.42000000
23.84000000,63.47000000,1012.54000000,76.33000000,444.48000000
20.26000000,51.19000000,1008.90000000,93.47000000,448.10000000
14.42000000,48.92000000,1011.76000000,76.03000000,461.14000000
25.42000000,74.22000000,1009.04000000,88.55000000,433.97000000
22.66000000,68.30000000,1017.73000000,86.92000000,431.27000000
12.52000000,40.24000000,1020.45000000,97.41000000,470.56000000
26.76000000,71.94000000,1008.81000000,64.62000000,432.49000000
5.78000000,40.62000000,1016.55000000,84.98000000,484.13000000
14.16000000,44.58000000,1020.75000000,77.42000000,473.22000000
13.05000000,44.34000000,1018.47000000,81.20000000,473.40000000
30.51000000,70.94000000,1007.64000000,59.42000000,430.91000000
12.09000000,40.60000000,1013.85000000,85.72000000,474.35000000
13.77000000,47.83000000,1007.41000000,90.66000000,466.07000000
25.21000000,49.82000000,1016.44000000,63.14000000,450.75000000
13.56000000,49.83000000,1007.01000000,89.86000000,466.33000000
29.22000000,73.18000000,1012.22000000,64.91000000,430.57000000
16.76000000,43.67000000,1011.27000000,70.55000000,462.44000000
15.04000000,41.35000000,1004.29000000,99.10000000,467.96000000
10.15000000,41.17000000,1019.38000000,82.30000000,480.71000000
17.07000000,41.35000000,1005.88000000,83.43000000,464.60000000
28.18000000,73.88000000,1005.89000000,75.41000000,434.48000000
20.71000000,58.18000000,1007.63000000,98.44000000,447.06000000
22.83000000,70.79000000,1006.36000000,92.07000000,438.00000000
30.26000000,71.77000000,1006.24000000,58.98000000,429.27000000
14.66000000,43.13000000,1014.97000000,46.31000000,467.87000000
25.10000000,74.87000000,1010.01000000,79.41000000,439.93000000
13.48000000,41.26000000,1021.92000000,78.24000000,466.88000000
23.22000000,59.15000000,1014.58000000,75.18000000,443.70000000
12.87000000,45.51000000,1015.30000000,86.67000000,475.77000000
19.12000000,45.01000000,1014.00000000,59.95000000,453.24000000
10.02000000,39.66000000,1016.34000000,79.98000000,480.05000000
10.16000000,40.80000000,1028.13000000,86.39000000,477.49000000
18.43000000,57.76000000,1016.13000000,87.34000000,452.65000000
27.82000000,79.74000000,1008.37000000,69.46000000,436.48000000
21.71000000,61.45000000,1010.97000000,91.62000000,445.72000000
9.06000000,39.66000000,1019.64000000,76.98000000,479.53000000
21.73000000,64.63000000,1020.84000000,68.90000000,450.36000000
8.72000000,40.02000000,1031.32000000,78.09000000,477.86000000
11.80000000,41.54000000,1020.00000000,65.85000000,476.12000000
16.00000000,43.34000000,1013.58000000,78.87000000,461.70000000
6.65000000,39.33000000,1011.29000000,92.85000000,490.41000000
14.54000000,39.39000000,1013.87000000,76.39000000,470.23000000
21.44000000,51.19000000,1009.10000000,84.94000000,446.17000000
9.48000000,40.11000000,1025.49000000,73.81000000,472.16000000
26.52000000,77.17000000,1008.71000000,92.32000000,432.48000000
21.39000000,52.30000000,1009.20000000,79.77000000,446.87000000
11.64000000,41.44000000,1016.40000000,73.18000000,478.99000000
30.84000000,66.75000000,1017.54000000,40.69000000,432.03000000
17.53000000,42.24000000,1016.90000000,60.95000000,470.63000000
32.31000000,77.95000000,1010.15000000,62.17000000,430.15000000
29.12000000,51.43000000,1005.93000000,60.66000000,437.71000000
10.06000000,42.02000000,999.37000000,98.65000000,477.82000000
12.67000000,41.16000000,1016.92000000,92.80000000,462.35000000
23.83000000,71.37000000,1002.04000000,64.78000000,443.29000000
23.34000000,45.61000000,1012.73000000,74.09000000,455.82000000
8.79000000,40.67000000,1019.50000000,66.30000000,489.02000000
12.55000000,39.58000000,1010.68000000,76.90000000,472.31000000
15.54000000,41.96000000,1011.78000000,97.46000000,467.10000000
17.30000000,62.10000000,1020.28000000,88.06000000,450.83000000
23.24000000,51.95000000,1006.21000000,78.08000000,448.50000000
20.78000000,68.28000000,1008.75000000,60.87000000,450.57000000
27.51000000,73.67000000,1005.71000000,76.75000000,431.97000000
27.79000000,69.23000000,1012.86000000,45.71000000,435.06000000
16.28000000,42.99000000,1007.50000000,77.27000000,464.13000000
16.61000000,50.90000000,1013.18000000,85.26000000,460.35000000
15.29000000,41.35000000,1006.32000000,82.56000000,466.27000000
20.05000000,42.48000000,1012.29000000,85.09000000,457.01000000
31.33000000,76.86000000,997.85000000,64.43000000,431.44000000
24.41000000,58.59000000,1012.62000000,64.52000000,442.64000000
28.85000000,68.12000000,1012.05000000,46.31000000,436.15000000
30.24000000,66.75000000,1017.95000000,55.66000000,435.02000000
19.47000000,50.90000000,1012.77000000,77.33000000,457.08000000
22.99000000,56.57000000,1013.93000000,78.77000000,445.44000000
10.08000000,37.92000000,1010.47000000,66.37000000,474.63000000
13.56000000,40.75000000,1016.05000000,74.64000000,474.26000000
28.86000000,73.67000000,1006.65000000,68.23000000,431.15000000
23.43000000,54.42000000,1013.58000000,70.99000000,454.86000000
7.61000000,39.37000000,1015.84000000,83.73000000,483.74000000
15.71000000,39.30000000,1019.20000000,62.28000000,462.84000000
9.66000000,41.82000000,1033.19000000,73.19000000,477.67000000
31.53000000,74.99000000,1003.93000000,58.29000000,432.34000000
29.75000000,70.32000000,1007.35000000,55.80000000,427.20000000
19.89000000,50.78000000,1008.85000000,92.97000000,446.35000000
26.24000000,51.43000000,1011.32000000,59.52000000,447.91000000
22.32000000,59.80000000,1016.82000000,64.18000000,451.21000000
20.60000000,65.12000000,1015.53000000,71.57000000,452.86000000
28.61000000,52.84000000,1006.00000000,45.73000000,437.39000000
13.51000000,43.22000000,1009.63000000,75.02000000,465.89000000
29.09000000,67.07000000,1005.99000000,41.39000000,429.93000000
31.74000000,79.74000000,1007.07000000,61.47000000,431.72000000
27.20000000,49.16000000,1005.33000000,46.73000000,440.57000000
14.87000000,35.71000000,1015.53000000,57.70000000,468.75000000
27.44000000,74.90000000,1003.85000000,76.65000000,436.42000000
8.83000000,41.92000000,1031.80000000,78.97000000,483.38000000
22.34000000,63.73000000,1014.37000000,83.19000000,444.39000000
23.50000000,59.21000000,1018.29000000,63.00000000,443.31000000
12.93000000,45.51000000,1015.27000000,87.27000000,469.83000000
22.70000000,60.84000000,1019.15000000,71.48000000,438.59000000
10.96000000,45.01000000,1017.97000000,95.82000000,468.64000000
11.69000000,39.22000000,1017.05000000,55.51000000,472.76000000
14.02000000,42.86000000,1030.86000000,68.36000000,467.29000000
25.31000000,74.33000000,1015.04000000,79.88000000,436.21000000
23.68000000,49.02000000,1007.53000000,86.05000000,440.68000000
13.51000000,43.41000000,1015.94000000,75.22000000,463.86000000
12.22000000,41.20000000,1016.81000000,81.22000000,474.96000000
22.80000000,49.16000000,1006.40000000,77.05000000,439.65000000
18.04000000,44.85000000,1015.13000000,48.40000000,463.31000000
9.75000000,43.69000000,1016.81000000,82.42000000,481.34000000
14.96000000,43.02000000,1012.77000000,42.93000000,467.16000000
19.93000000,62.10000000,1019.94000000,76.41000000,450.57000000
17.52000000,44.05000000,1008.87000000,85.67000000,455.72000000
27.98000000,74.87000000,1010.02000000,66.44000000,435.32000000
25.24000000,63.47000000,1011.30000000,66.21000000,442.75000000
28.70000000,71.64000000,1007.11000000,69.85000000,436.58000000
16.53000000,46.18000000,1010.20000000,95.42000000,458.67000000
13.56000000,40.03000000,1017.73000000,83.76000000,472.59000000
31.79000000,76.20000000,1007.89000000,56.30000000,434.01000000
29.08000000,52.84000000,1006.14000000,40.09000000,438.24000000
10.08000000,40.72000000,1022.70000000,67.30000000,480.80000000
23.75000000,59.07000000,1007.73000000,88.82000000,443.54000000
31.15000000,69.59000000,1007.82000000,64.96000000,431.37000000
14.90000000,52.05000000,1015.11000000,77.33000000,464.82000000
29.53000000,71.43000000,1011.79000000,57.41000000,438.78000000
8.94000000,36.71000000,1025.50000000,80.45000000,477.62000000
22.78000000,49.16000000,1002.29000000,64.28000000,444.99000000
11.11000000,40.55000000,1023.91000000,87.12000000,476.37000000
13.94000000,38.47000000,1015.03000000,53.90000000,466.54000000
17.36000000,44.63000000,1020.49000000,54.21000000,456.98000000
26.44000000,71.77000000,1006.68000000,81.45000000,430.12000000
11.72000000,40.35000000,1012.08000000,83.98000000,476.41000000
14.64000000,42.77000000,1017.59000000,79.60000000,464.27000000
27.47000000,69.98000000,1008.53000000,58.72000000,431.11000000
31.01000000,69.13000000,1000.93000000,62.96000000,425.69000000
10.07000000,34.69000000,1028.09000000,70.52000000,478.65000000
18.45000000,42.44000000,1013.45000000,63.52000000,459.79000000
21.95000000,60.95000000,1015.22000000,75.09000000,450.38000000
26.90000000,69.59000000,1008.90000000,85.08000000,434.10000000
28.75000000,57.55000000,1004.77000000,57.55000000,435.33000000
19.02000000,50.66000000,1013.04000000,85.25000000,455.42000000
6.86000000,41.17000000,1020.12000000,79.14000000,490.23000000
10.35000000,38.38000000,1020.77000000,74.55000000,477.76000000
10.22000000,37.83000000,1005.94000000,93.53000000,471.79000000
15.62000000,40.89000000,1007.01000000,79.21000000,466.15000000
12.77000000,40.71000000,1014.66000000,72.81000000,471.59000000
20.57000000,60.10000000,1011.16000000,83.45000000,451.88000000
26.18000000,69.14000000,1006.54000000,85.95000000,436.00000000
22.97000000,63.94000000,1010.50000000,88.47000000,440.81000000
21.73000000,61.45000000,1010.27000000,91.59000000,442.78000000
21.31000000,50.78000000,1008.68000000,85.28000000,445.17000000
27.36000000,48.60000000,1003.18000000,54.93000000,436.06000000
3.94000000,39.90000000,1008.06000000,97.49000000,488.81000000
7.11000000,40.77000000,1022.40000000,90.95000000,475.55000000
15.43000000,40.89000000,1010.63000000,73.03000000,468.35000000
25.28000000,66.25000000,1009.77000000,84.55000000,439.77000000
24.51000000,58.79000000,1016.11000000,61.70000000,443.50000000
25.03000000,60.84000000,1017.69000000,59.23000000,441.58000000
22.67000000,68.08000000,1013.00000000,66.59000000,443.79000000
22.84000000,59.39000000,1014.61000000,80.36000000,443.71000000
25.02000000,47.45000000,1008.07000000,60.42000000,446.62000000
15.39000000,39.31000000,1008.78000000,66.67000000,461.39000000
13.18000000,40.24000000,1016.81000000,86.71000000,469.35000000
26.00000000,70.47000000,1009.61000000,74.66000000,435.05000000
10.81000000,44.63000000,1020.61000000,88.29000000,473.86000000
14.16000000,44.06000000,1018.92000000,76.34000000,464.91000000
29.60000000,71.94000000,1007.07000000,62.65000000,429.02000000
15.11000000,45.01000000,1014.35000000,65.03000000,460.91000000
12.45000000,37.92000000,1008.03000000,61.87000000,470.59000000
16.78000000,41.35000000,1000.23000000,70.52000000,459.64000000
15.97000000,52.72000000,1024.72000000,65.97000000,462.64000000
18.21000000,41.85000000,1014.67000000,56.86000000,468.40000000
31.23000000,68.67000000,1005.82000000,52.10000000,436.58000000
33.37000000,73.88000000,1005.80000000,47.94000000,436.76000000
27.35000000,61.47000000,1008.43000000,70.65000000,443.67000000
9.06000000,40.02000000,1031.16000000,82.04000000,478.01000000
13.98000000,54.30000000,1015.58000000,74.91000000,466.52000000
21.54000000,66.54000000,1004.99000000,92.87000000,440.80000000
13.48000000,39.35000000,1014.56000000,81.25000000,470.66000000
5.53000000,35.79000000,1011.19000000,94.01000000,484.64000000
15.07000000,50.88000000,1014.33000000,100.12000000,464.37000000
18.27000000,58.20000000,1018.34000000,72.73000000,448.17000000
15.65000000,43.50000000,1021.39000000,78.58000000,463.50000000
8.34000000,40.77000000,1010.84000000,90.01000000,480.48000000
10.74000000,40.92000000,1021.74000000,94.97000000,466.77000000
10.70000000,44.77000000,1017.80000000,82.37000000,484.94000000
4.70000000,39.90000000,1007.45000000,91.02000000,487.78000000
25.65000000,49.30000000,1003.73000000,68.48000000,440.05000000
25.41000000,66.49000000,1014.06000000,51.09000000,449.20000000
25.24000000,68.28000000,1000.26000000,78.17000000,435.90000000
14.79000000,39.52000000,1017.95000000,71.97000000,469.47000000
21.61000000,41.54000000,1014.50000000,75.62000000,458.47000000
17.40000000,43.14000000,1018.51000000,75.31000000,457.59000000
24.17000000,59.44000000,1012.66000000,78.53000000,447.13000000
23.64000000,71.25000000,1004.92000000,93.87000000,442.26000000
28.55000000,65.27000000,1013.34000000,48.95000000,437.62000000
15.20000000,40.55000000,1005.00000000,88.40000000,465.09000000
15.46000000,44.60000000,1017.70000000,68.20000000,459.62000000
20.13000000,40.33000000,1005.31000000,85.42000000,460.09000000
28.84000000,74.67000000,1016.52000000,67.43000000,428.98000000
20.61000000,60.10000000,1010.84000000,80.57000000,450.46000000
14.58000000,41.92000000,1030.42000000,61.96000000,462.69000000
19.51000000,66.51000000,1015.28000000,80.75000000,448.04000000
21.53000000,58.05000000,1012.90000000,87.57000000,447.93000000
24.06000000,71.25000000,1002.39000000,92.18000000,438.85000000
25.74000000,68.94000000,1007.70000000,67.56000000,433.45000000
6.57000000,39.37000000,1020.20000000,77.37000000,487.94000000
11.77000000,41.06000000,1021.45000000,76.63000000,475.88000000
23.94000000,62.08000000,1022.47000000,61.97000000,447.50000000
16.55000000,54.30000000,1017.95000000,60.84000000,460.59000000
28.11000000,77.95000000,1009.38000000,72.81000000,432.98000000
20.53000000,54.90000000,1016.61000000,61.28000000,454.67000000
8.49000000,39.61000000,1021.05000000,87.74000000,483.94000000
5.62000000,41.31000000,1001.37000000,89.16000000,485.60000000
27.76000000,44.89000000,1009.40000000,50.15000000,442.83000000
8.00000000,34.03000000,1018.98000000,78.67000000,487.17000000
12.04000000,43.69000000,1016.58000000,80.16000000,474.97000000
15.14000000,49.64000000,1023.78000000,75.00000000,463.58000000
23.71000000,60.23000000,1009.76000000,90.67000000,439.66000000
14.44000000,42.32000000,1015.61000000,76.85000000,462.13000000
10.45000000,40.71000000,1015.68000000,81.48000000,469.22000000
12.27000000,41.17000000,1019.41000000,58.10000000,475.13000000
24.20000000,60.95000000,1014.82000000,59.42000000,448.43000000
9.41000000,34.69000000,1027.02000000,78.91000000,480.87000000
13.12000000,39.18000000,1023.11000000,64.33000000,471.44000000
24.01000000,63.56000000,1014.19000000,64.31000000,444.10000000
7.87000000,43.02000000,1014.67000000,83.58000000,485.61000000
25.38000000,70.94000000,1007.87000000,73.59000000,446.31000000
31.10000000,69.51000000,1010.84000000,45.40000000,429.74000000
9.53000000,38.18000000,1018.43000000,75.33000000,476.54000000
31.52000000,76.20000000,1008.31000000,57.35000000,435.31000000
25.04000000,66.48000000,1004.12000000,63.01000000,433.83000000
14.08000000,41.93000000,1023.02000000,59.41000000,475.15000000
26.96000000,62.39000000,1008.14000000,73.95000000,437.41000000
22.38000000,49.30000000,1003.56000000,83.83000000,441.00000000
26.06000000,71.73000000,1009.65000000,77.02000000,432.38000000
12.62000000,40.83000000,1010.06000000,81.52000000,470.94000000
22.58000000,59.14000000,1017.20000000,80.91000000,439.78000000
23.54000000,65.27000000,1013.78000000,64.28000000,445.19000000
13.41000000,40.89000000,1010.85000000,89.61000000,472.40000000
28.32000000,68.12000000,1011.62000000,46.75000000,433.59000000
23.14000000,62.26000000,1011.87000000,66.44000000,444.38000000
21.92000000,64.63000000,1020.42000000,65.22000000,452.49000000
27.56000000,66.93000000,1016.81000000,55.59000000,444.10000000
7.46000000,41.82000000,1032.67000000,74.59000000,483.11000000
8.25000000,37.49000000,1009.02000000,81.09000000,480.38000000
24.33000000,46.93000000,1013.83000000,44.59000000,447.54000000
25.76000000,74.87000000,1010.18000000,65.15000000,443.70000000
21.44000000,60.32000000,1015.20000000,81.10000000,448.84000000
33.61000000,69.88000000,1007.40000000,42.51000000,435.99000000
30.04000000,68.08000000,1011.04000000,51.01000000,429.52000000
13.43000000,43.56000000,1013.02000000,66.36000000,472.94000000
20.56000000,60.08000000,1017.79000000,78.08000000,452.80000000
6.49000000,39.33000000,1010.85000000,91.85000000,489.22000000
8.44000000,41.17000000,1019.90000000,70.72000000,486.15000000
19.83000000,63.94000000,1019.81000000,75.05000000,448.03000000
25.16000000,57.17000000,1009.86000000,75.70000000,442.03000000
31.24000000,68.30000000,1015.89000000,42.84000000,435.20000000
15.47000000,44.90000000,1021.59000000,81.74000000,465.61000000
24.80000000,72.24000000,1011.58000000,83.61000000,435.25000000
